transaksi_id,tanggal,jam,cabang_id,pelanggan_id,saluran,metode_bayar,subtotal,diskon,total
T0145397,2026-06-11,8,C04,,Takeaway,QRIS,72000,0,72000
T0145398,2026-06-11,15,C04,U02771,Delivery,E-Wallet,281000,0,281000
T0145399,2026-06-11,15,C04,,Dine-in,QRIS,28000,0,28000
T0145400,2026-06-11,14,C04,,Delivery,QRIS,43000,0,43000
T0145401,2026-06-11,11,C04,U03472,Takeaway,QRIS,111000,0,111000
T0145402,2026-06-11,9,C04,,Delivery,Tunai,12000,0,12000
T0145403,2026-06-11,10,C04,U01669,Dine-in,QRIS,35000,3500,31500
T0145404,2026-06-11,13,C04,,Takeaway,QRIS,24000,0,24000
T0145405,2026-06-11,17,C04,,Takeaway,Kartu Debit,89000,0,89000
T0145406,2026-06-11,11,C04,,Takeaway,E-Wallet,18000,0,18000
T0145407,2026-06-11,10,C04,U05253,Takeaway,Tunai,95000,0,95000
T0145408,2026-06-11,14,C04,,Dine-in,E-Wallet,94000,4700,89300
T0145409,2026-06-11,10,C04,U03463,Dine-in,QRIS,50000,5000,45000
T0145410,2026-06-11,15,C05,,Delivery,Kartu Debit,74000,0,74000
T0145411,2026-06-11,16,C05,,Takeaway,Kartu Debit,90000,0,90000
T0145412,2026-06-11,13,C05,,Dine-in,Kartu Debit,220000,0,220000
T0145413,2026-06-11,17,C05,,Takeaway,QRIS,48000,2400,45600
T0145414,2026-06-11,10,C05,U01399,Dine-in,Kartu Debit,130000,6500,123500
T0145415,2026-06-11,13,C05,,Dine-in,Tunai,50000,2500,47500
T0145416,2026-06-11,11,C05,U04477,Dine-in,QRIS,50000,0,50000
T0145417,2026-06-11,15,C05,U01436,Delivery,QRIS,24000,0,24000
T0145418,2026-06-11,8,C05,,Dine-in,QRIS,50000,0,50000
T0145419,2026-06-11,17,C05,U04819,Dine-in,E-Wallet,84000,0,84000
T0145420,2026-06-11,7,C05,,Delivery,Tunai,25000,0,25000
T0145421,2026-06-11,12,C05,U04387,Takeaway,QRIS,30000,0,30000
T0145422,2026-06-11,12,C05,,Dine-in,Kartu Debit,65000,0,65000
T0145423,2026-06-11,10,C05,U00218,Takeaway,Tunai,72000,0,72000
T0145424,2026-06-11,10,C05,U04834,Dine-in,Kartu Debit,33000,0,33000
T0145425,2026-06-11,14,C05,U04191,Takeaway,QRIS,25000,0,25000
T0145426,2026-06-11,17,C05,U01114,Takeaway,Tunai,18000,0,18000
T0145427,2026-06-11,14,C05,,Delivery,QRIS,25000,0,25000
T0145428,2026-06-11,9,C05,U03579,Takeaway,Tunai,95000,0,95000
T0145429,2026-06-11,14,C05,,Takeaway,QRIS,88000,0,88000
T0145430,2026-06-11,9,C05,U00449,Dine-in,Kartu Debit,120000,0,120000
T0145431,2026-06-11,12,C05,,Dine-in,QRIS,20000,0,20000
T0145432,2026-06-11,9,C05,,Dine-in,Tunai,75000,0,75000
T0145433,2026-06-11,16,C05,,Dine-in,QRIS,40000,2000,38000
T0145434,2026-06-11,18,C05,,Dine-in,QRIS,20000,0,20000
T0145435,2026-06-11,7,C05,,Takeaway,Tunai,96000,0,96000
T0145436,2026-06-11,21,C06,U03421,Delivery,Tunai,36000,0,36000
T0145437,2026-06-11,15,C06,,Delivery,QRIS,37000,0,37000
T0145438,2026-06-11,13,C06,U02879,Dine-in,QRIS,36000,3600,32400
T0145439,2026-06-11,10,C06,U01270,Dine-in,E-Wallet,24000,0,24000
T0145440,2026-06-11,14,C06,U05755,Takeaway,Tunai,15000,0,15000
T0145441,2026-06-11,11,C06,,Delivery,Kartu Debit,111000,0,111000
T0145442,2026-06-11,15,C06,,Delivery,QRIS,74000,0,74000
T0145443,2026-06-11,12,C06,U04713,Delivery,Tunai,43000,4300,38700
T0145444,2026-06-11,10,C06,,Dine-in,E-Wallet,52000,0,52000
T0145445,2026-06-11,7,C06,U04351,Dine-in,QRIS,43000,0,43000
T0145446,2026-06-11,16,C06,,Dine-in,QRIS,93000,0,93000
T0145447,2026-06-11,14,C06,U04537,Dine-in,Kartu Debit,36000,0,36000
T0145448,2026-06-11,7,C06,U04351,Delivery,QRIS,43000,0,43000
T0145449,2026-06-11,16,C06,,Dine-in,Kartu Debit,35000,0,35000
T0145450,2026-06-11,13,C06,,Dine-in,E-Wallet,25000,0,25000
T0145451,2026-06-11,14,C06,,Takeaway,Kartu Debit,78000,3900,74100
T0145452,2026-06-11,16,C06,,Dine-in,Tunai,22000,0,22000
T0145453,2026-06-11,11,C06,U02951,Dine-in,Tunai,25000,0,25000
T0145454,2026-06-11,9,C06,U04075,Delivery,QRIS,25000,1250,23750
T0145455,2026-06-11,16,C06,,Delivery,Tunai,42000,0,42000
T0145456,2026-06-11,20,C06,U05374,Takeaway,Kartu Debit,140000,14000,126000
T0145457,2026-06-11,19,C06,,Takeaway,Kartu Debit,159000,0,159000
T0145458,2026-06-11,15,C06,U03432,Dine-in,Tunai,72000,0,72000
T0145459,2026-06-11,16,C06,,Dine-in,QRIS,20000,0,20000
T0145460,2026-06-11,14,C06,,Takeaway,QRIS,46000,0,46000
T0145461,2026-06-12,11,C01,,Takeaway,QRIS,49000,0,49000
T0145462,2026-06-12,11,C01,U04192,Delivery,QRIS,53000,0,53000
T0145463,2026-06-12,13,C01,,Takeaway,Kartu Debit,68000,0,68000
T0145464,2026-06-12,13,C01,U05861,Dine-in,Kartu Debit,40000,0,40000
T0145465,2026-06-12,12,C01,U05593,Delivery,Tunai,25000,0,25000
T0145466,2026-06-12,8,C01,U02211,Delivery,Tunai,110000,11000,99000
T0145467,2026-06-12,15,C01,,Delivery,E-Wallet,132000,0,132000
T0145468,2026-06-12,14,C01,U03647,Dine-in,QRIS,48000,0,48000
T0145469,2026-06-12,17,C01,,Dine-in,QRIS,64000,0,64000
T0145470,2026-06-12,14,C01,U01148,Dine-in,QRIS,12000,600,11400
T0145471,2026-06-12,16,C01,U02608,Dine-in,E-Wallet,144000,0,144000
T0145472,2026-06-12,20,C01,,Dine-in,Kartu Debit,25000,0,25000
T0145473,2026-06-12,15,C01,U04500,Dine-in,Kartu Debit,15000,0,15000
T0145474,2026-06-12,19,C01,U04549,Takeaway,Tunai,28000,0,28000
T0145475,2026-06-12,12,C01,,Delivery,QRIS,127000,0,127000
T0145476,2026-06-12,9,C01,U00682,Dine-in,QRIS,68000,0,68000
T0145477,2026-06-12,15,C01,U01936,Takeaway,QRIS,39000,0,39000
T0145478,2026-06-12,16,C01,,Dine-in,Tunai,36000,0,36000
T0145479,2026-06-12,17,C01,U04128,Dine-in,Kartu Debit,43000,0,43000
T0145480,2026-06-12,13,C01,U03096,Dine-in,QRIS,90000,0,90000
T0145481,2026-06-12,11,C01,,Takeaway,QRIS,150000,0,150000
T0145482,2026-06-12,19,C01,U01978,Dine-in,Kartu Debit,120000,0,120000
T0145483,2026-06-12,8,C01,,Delivery,QRIS,53000,0,53000
T0145484,2026-06-12,13,C01,U04295,Dine-in,QRIS,61000,0,61000
T0145485,2026-06-12,16,C01,,Delivery,QRIS,115000,0,115000
T0145486,2026-06-12,12,C01,U02246,Takeaway,QRIS,25000,0,25000
T0145487,2026-06-12,13,C01,U01836,Dine-in,Kartu Debit,22000,0,22000
T0145488,2026-06-12,11,C01,U04585,Takeaway,QRIS,18000,0,18000
T0145489,2026-06-12,13,C01,,Dine-in,Kartu Debit,44000,2200,41800
T0145490,2026-06-12,15,C01,U04996,Takeaway,Tunai,35000,1750,33250
T0145491,2026-06-12,14,C01,,Takeaway,QRIS,54000,0,54000
T0145492,2026-06-12,12,C01,,Delivery,Kartu Debit,35000,0,35000
T0145493,2026-06-12,14,C01,,Takeaway,Kartu Debit,104000,0,104000
T0145494,2026-06-12,15,C01,U03295,Takeaway,QRIS,143000,0,143000
T0145495,2026-06-12,7,C01,,Dine-in,Kartu Debit,49000,0,49000
T0145496,2026-06-12,9,C01,U02605,Delivery,Tunai,50000,2500,47500
T0145497,2026-06-12,8,C01,,Dine-in,Tunai,39000,0,39000
T0145498,2026-06-12,14,C01,,Delivery,QRIS,80000,0,80000
T0145499,2026-06-12,16,C01,U00518,Takeaway,QRIS,24000,0,24000
T0145500,2026-06-12,14,C01,,Dine-in,QRIS,15000,0,15000
T0145501,2026-06-12,9,C01,U03692,Delivery,Tunai,30000,0,30000
T0145502,2026-06-12,9,C01,,Takeaway,Tunai,35000,0,35000
T0145503,2026-06-12,19,C01,U02314,Dine-in,E-Wallet,36000,0,36000
T0145504,2026-06-12,9,C01,,Dine-in,Tunai,28000,0,28000
T0145505,2026-06-12,11,C01,,Delivery,QRIS,25000,0,25000
T0145506,2026-06-12,9,C01,U01940,Dine-in,E-Wallet,61000,0,61000
T0145507,2026-06-12,7,C01,,Dine-in,E-Wallet,25000,0,25000
T0145508,2026-06-12,15,C01,U00482,Dine-in,QRIS,35000,0,35000
T0145509,2026-06-12,10,C01,,Takeaway,QRIS,66000,3300,62700
T0145510,2026-06-12,16,C01,U01330,Dine-in,E-Wallet,99000,0,99000
T0145511,2026-06-12,9,C01,,Takeaway,QRIS,25000,0,25000
T0145512,2026-06-12,16,C01,U03647,Dine-in,Kartu Debit,75000,0,75000
T0145513,2026-06-12,14,C01,U00484,Dine-in,Kartu Debit,42000,0,42000
T0145514,2026-06-12,14,C01,,Dine-in,Kartu Debit,56000,0,56000
T0145515,2026-06-12,14,C01,U05861,Takeaway,Tunai,57000,0,57000
T0145516,2026-06-12,16,C01,,Dine-in,E-Wallet,57000,0,57000
T0145517,2026-06-12,12,C01,,Takeaway,QRIS,222000,11100,210900
T0145518,2026-06-12,12,C01,U00345,Takeaway,QRIS,55000,5500,49500
T0145519,2026-06-12,12,C01,,Takeaway,Tunai,58000,2900,55100
T0145520,2026-06-12,10,C01,U01957,Dine-in,E-Wallet,24000,0,24000
T0145521,2026-06-12,14,C01,,Dine-in,QRIS,195000,0,195000
T0145522,2026-06-12,17,C01,,Delivery,QRIS,69000,0,69000
T0145523,2026-06-12,13,C01,,Delivery,Tunai,55000,0,55000
T0145524,2026-06-12,14,C01,,Takeaway,Kartu Debit,20000,0,20000
T0145525,2026-06-12,13,C02,,Takeaway,QRIS,28000,0,28000
T0145526,2026-06-12,10,C02,,Dine-in,E-Wallet,69000,0,69000
T0145527,2026-06-12,12,C02,U03300,Dine-in,E-Wallet,30000,0,30000
T0145528,2026-06-12,14,C02,U04500,Dine-in,QRIS,40000,0,40000
T0145529,2026-06-12,12,C02,,Takeaway,E-Wallet,47000,0,47000
T0145530,2026-06-12,9,C02,,Delivery,QRIS,18000,0,18000
T0145531,2026-06-12,9,C02,U03647,Takeaway,E-Wallet,49000,0,49000
T0145532,2026-06-12,18,C02,,Delivery,QRIS,51000,0,51000
T0145533,2026-06-12,13,C02,U06181,Delivery,QRIS,108000,0,108000
T0145534,2026-06-12,13,C02,,Takeaway,E-Wallet,109000,0,109000
T0145535,2026-06-12,7,C02,,Takeaway,E-Wallet,50000,0,50000
T0145536,2026-06-12,8,C02,,Delivery,E-Wallet,78000,0,78000
T0145537,2026-06-12,16,C02,,Delivery,QRIS,60000,0,60000
T0145538,2026-06-12,9,C02,U03280,Dine-in,QRIS,182000,0,182000
T0145539,2026-06-12,10,C02,U03456,Delivery,Tunai,101000,0,101000
T0145540,2026-06-12,13,C02,U01442,Dine-in,QRIS,37000,0,37000
T0145541,2026-06-12,11,C02,U02221,Delivery,Kartu Debit,70000,0,70000
T0145542,2026-06-12,15,C02,U03525,Takeaway,Tunai,95000,0,95000
T0145543,2026-06-12,12,C02,,Dine-in,Kartu Debit,56000,0,56000
T0145544,2026-06-12,16,C02,,Takeaway,E-Wallet,110000,0,110000
T0145545,2026-06-12,12,C02,U04996,Takeaway,Kartu Debit,18000,0,18000
T0145546,2026-06-12,8,C02,U06037,Takeaway,Tunai,25000,0,25000
T0145547,2026-06-12,17,C02,,Takeaway,Tunai,49000,0,49000
T0145548,2026-06-12,14,C02,,Dine-in,Kartu Debit,15000,0,15000
T0145549,2026-06-12,16,C02,,Takeaway,QRIS,40000,0,40000
T0145550,2026-06-12,15,C02,,Takeaway,Tunai,116000,0,116000
T0145551,2026-06-12,15,C02,U05036,Dine-in,Tunai,28000,0,28000
T0145552,2026-06-12,9,C02,,Takeaway,Tunai,15000,0,15000
T0145553,2026-06-12,14,C02,,Dine-in,Kartu Debit,15000,0,15000
T0145554,2026-06-12,15,C02,U05674,Delivery,QRIS,80000,0,80000
T0145555,2026-06-12,12,C02,U02644,Dine-in,E-Wallet,36000,0,36000
T0145556,2026-06-12,13,C02,,Dine-in,QRIS,28000,0,28000
T0145557,2026-06-12,13,C02,,Takeaway,Tunai,225000,0,225000
T0145558,2026-06-12,13,C02,U00861,Takeaway,QRIS,86000,0,86000
T0145559,2026-06-12,14,C02,U03752,Dine-in,E-Wallet,37000,0,37000
T0145560,2026-06-12,12,C02,U05593,Delivery,Kartu Debit,90000,0,90000
T0145561,2026-06-12,13,C02,,Takeaway,Kartu Debit,97000,0,97000
T0145562,2026-06-12,12,C02,U05314,Takeaway,E-Wallet,243000,0,243000
T0145563,2026-06-12,11,C02,,Takeaway,Kartu Debit,42000,0,42000
T0145564,2026-06-12,12,C02,,Delivery,E-Wallet,70000,0,70000
T0145565,2026-06-12,8,C02,,Delivery,Kartu Debit,95000,0,95000
T0145566,2026-06-12,11,C02,U05666,Delivery,Kartu Debit,25000,0,25000
T0145567,2026-06-12,12,C02,,Dine-in,E-Wallet,50000,0,50000
T0145568,2026-06-12,13,C02,,Takeaway,E-Wallet,24000,0,24000
T0145569,2026-06-12,14,C02,,Delivery,E-Wallet,84000,0,84000
T0145570,2026-06-12,9,C02,,Takeaway,E-Wallet,22000,0,22000
T0145571,2026-06-12,13,C02,,Takeaway,Kartu Debit,22000,0,22000
T0145572,2026-06-12,11,C02,,Takeaway,E-Wallet,32000,0,32000
T0145573,2026-06-12,19,C02,U05591,Dine-in,E-Wallet,25000,0,25000
T0145574,2026-06-12,7,C02,,Takeaway,Tunai,47000,0,47000
T0145575,2026-06-12,10,C02,,Dine-in,QRIS,35000,0,35000
T0145576,2026-06-12,17,C02,,Takeaway,QRIS,24000,0,24000
T0145577,2026-06-12,11,C02,,Dine-in,QRIS,32000,0,32000
T0145578,2026-06-12,9,C02,,Dine-in,Tunai,14000,0,14000
T0145579,2026-06-12,16,C02,U02287,Takeaway,Kartu Debit,35000,0,35000
T0145580,2026-06-12,7,C02,U00368,Takeaway,E-Wallet,36000,0,36000
T0145581,2026-06-12,18,C02,U04052,Dine-in,QRIS,166000,0,166000
T0145582,2026-06-12,11,C02,U00664,Takeaway,QRIS,174000,0,174000
T0145583,2026-06-12,17,C02,U04496,Delivery,Tunai,72000,0,72000
T0145584,2026-06-12,16,C02,,Dine-in,E-Wallet,65000,3250,61750
T0145585,2026-06-12,18,C02,U04093,Dine-in,Tunai,25000,0,25000
T0145586,2026-06-12,11,C02,U04463,Takeaway,E-Wallet,70000,0,70000
T0145587,2026-06-12,13,C02,,Takeaway,QRIS,93000,0,93000
T0145588,2026-06-12,8,C02,,Takeaway,Tunai,90000,0,90000
T0145589,2026-06-12,13,C02,U04252,Dine-in,QRIS,50000,5000,45000
T0145590,2026-06-12,10,C03,U03742,Takeaway,Kartu Debit,18000,0,18000
T0145591,2026-06-12,13,C03,U01433,Dine-in,Tunai,48000,0,48000
T0145592,2026-06-12,11,C03,U05393,Delivery,QRIS,80000,0,80000
T0145593,2026-06-12,8,C03,,Takeaway,QRIS,95000,0,95000
T0145594,2026-06-12,16,C03,U03582,Takeaway,E-Wallet,125000,0,125000
T0145595,2026-06-12,16,C03,U01746,Dine-in,QRIS,25000,0,25000
T0145596,2026-06-12,12,C03,,Dine-in,E-Wallet,64000,3200,60800
T0145597,2026-06-12,16,C03,U03730,Takeaway,Kartu Debit,40000,4000,36000
T0145598,2026-06-12,13,C03,,Dine-in,E-Wallet,35000,0,35000
T0145599,2026-06-12,14,C03,,Delivery,QRIS,54000,2700,51300
T0145600,2026-06-12,13,C03,U04513,Takeaway,Kartu Debit,92000,0,92000
T0145601,2026-06-12,12,C03,U00937,Takeaway,Kartu Debit,15000,0,15000
T0145602,2026-06-12,13,C03,U01984,Delivery,Tunai,64000,0,64000
T0145603,2026-06-12,13,C03,,Dine-in,QRIS,18000,0,18000
T0145604,2026-06-12,16,C03,U01847,Takeaway,E-Wallet,95000,0,95000
T0145605,2026-06-12,13,C03,U01570,Delivery,QRIS,78000,0,78000
T0145606,2026-06-12,13,C03,,Dine-in,Tunai,48000,0,48000
T0145607,2026-06-12,13,C03,U01570,Takeaway,Kartu Debit,89000,0,89000
T0145608,2026-06-12,11,C03,U01984,Delivery,Tunai,254000,0,254000
T0145609,2026-06-12,20,C03,U03730,Takeaway,Kartu Debit,18000,0,18000
T0145610,2026-06-12,13,C03,U02334,Takeaway,E-Wallet,120000,0,120000
T0145611,2026-06-12,17,C03,,Delivery,E-Wallet,25000,0,25000
T0145612,2026-06-12,7,C03,,Dine-in,Tunai,71000,0,71000
T0145613,2026-06-12,7,C03,U04393,Takeaway,Kartu Debit,25000,0,25000
T0145614,2026-06-12,12,C03,,Dine-in,Kartu Debit,83000,0,83000
T0145615,2026-06-12,13,C03,,Delivery,E-Wallet,88000,0,88000
T0145616,2026-06-12,9,C03,,Dine-in,Tunai,25000,0,25000
T0145617,2026-06-12,10,C03,,Takeaway,E-Wallet,195000,0,195000
T0145618,2026-06-12,11,C03,,Takeaway,E-Wallet,81000,4050,76950
T0145619,2026-06-12,14,C03,U02656,Takeaway,Tunai,130000,0,130000
T0145620,2026-06-12,13,C03,,Dine-in,Kartu Debit,125000,6250,118750
T0145621,2026-06-12,16,C03,,Dine-in,Tunai,129000,0,129000
T0145622,2026-06-12,18,C03,,Dine-in,QRIS,170000,0,170000
T0145623,2026-06-12,16,C03,U06150,Takeaway,Tunai,80000,0,80000
T0145624,2026-06-12,12,C03,U04182,Dine-in,QRIS,42000,0,42000
T0145625,2026-06-12,17,C03,U05486,Delivery,Kartu Debit,49000,0,49000
T0145626,2026-06-12,16,C03,,Dine-in,QRIS,22000,0,22000
T0145627,2026-06-12,12,C03,,Dine-in,Tunai,18000,0,18000
T0145628,2026-06-12,20,C03,U00955,Dine-in,E-Wallet,35000,0,35000
T0145629,2026-06-12,15,C03,U03742,Takeaway,QRIS,50000,0,50000
T0145630,2026-06-12,7,C03,U01570,Dine-in,Kartu Debit,113000,0,113000
T0145631,2026-06-12,13,C03,U00801,Dine-in,E-Wallet,18000,0,18000
T0145632,2026-06-12,11,C03,U05088,Dine-in,E-Wallet,51000,0,51000
T0145633,2026-06-12,16,C03,,Takeaway,QRIS,34000,0,34000
T0145634,2026-06-12,15,C03,U05486,Dine-in,Tunai,119000,5950,113050
T0145635,2026-06-12,11,C03,U02300,Dine-in,Tunai,30000,0,30000
T0145636,2026-06-12,12,C03,U02647,Takeaway,Tunai,15000,0,15000
T0145637,2026-06-12,16,C03,,Takeaway,E-Wallet,65000,0,65000
T0145638,2026-06-12,13,C03,U00571,Dine-in,Kartu Debit,24000,0,24000
T0145639,2026-06-12,15,C03,U05716,Delivery,QRIS,59000,0,59000
T0145640,2026-06-12,11,C03,U03653,Dine-in,E-Wallet,60000,0,60000
T0145641,2026-06-12,14,C03,,Takeaway,QRIS,33000,0,33000
T0145642,2026-06-12,21,C03,,Takeaway,QRIS,12000,0,12000
T0145643,2026-06-12,13,C03,U00741,Takeaway,Kartu Debit,39000,0,39000
T0145644,2026-06-12,15,C03,,Dine-in,E-Wallet,28000,1400,26600
T0145645,2026-06-12,9,C03,U05414,Dine-in,E-Wallet,24000,0,24000
T0145646,2026-06-12,17,C03,,Takeaway,QRIS,15000,0,15000
T0145647,2026-06-12,12,C03,U02624,Dine-in,Tunai,25000,2500,22500
T0145648,2026-06-12,8,C03,,Delivery,QRIS,18000,0,18000
T0145649,2026-06-12,11,C03,U04148,Delivery,Tunai,15000,0,15000
T0145650,2026-06-12,11,C03,,Takeaway,QRIS,116000,0,116000
T0145651,2026-06-12,13,C03,,Dine-in,Kartu Debit,50000,0,50000
T0145652,2026-06-12,13,C03,U01709,Dine-in,Tunai,34000,3400,30600
T0145653,2026-06-12,17,C03,,Dine-in,QRIS,49000,0,49000
T0145654,2026-06-12,18,C03,,Takeaway,Kartu Debit,20000,0,20000
T0145655,2026-06-12,7,C03,U05680,Takeaway,QRIS,70000,0,70000
T0145656,2026-06-12,8,C03,,Delivery,Kartu Debit,87000,0,87000
T0145657,2026-06-12,14,C03,,Takeaway,Tunai,136000,6800,129200
T0145658,2026-06-12,11,C03,,Dine-in,E-Wallet,68000,0,68000
T0145659,2026-06-12,14,C03,,Delivery,E-Wallet,25000,0,25000
T0145660,2026-06-12,17,C03,U02070,Takeaway,Tunai,270000,0,270000
T0145661,2026-06-12,16,C03,,Dine-in,E-Wallet,28000,1400,26600
T0145662,2026-06-12,16,C03,U01056,Dine-in,E-Wallet,22000,0,22000
T0145663,2026-06-12,18,C03,,Dine-in,E-Wallet,53000,0,53000
T0145664,2026-06-12,10,C03,,Takeaway,QRIS,37000,0,37000
T0145665,2026-06-12,12,C03,,Delivery,E-Wallet,46000,0,46000
T0145666,2026-06-12,13,C03,,Takeaway,Tunai,18000,0,18000
T0145667,2026-06-12,15,C03,U03898,Dine-in,QRIS,28000,0,28000
T0145668,2026-06-12,10,C03,U04513,Dine-in,QRIS,18000,0,18000
T0145669,2026-06-12,18,C03,,Delivery,QRIS,25000,0,25000
T0145670,2026-06-12,15,C03,U01649,Dine-in,Tunai,44000,2200,41800
T0145671,2026-06-12,12,C03,,Takeaway,Tunai,93000,0,93000
T0145672,2026-06-12,17,C03,,Dine-in,Tunai,285000,0,285000
T0145673,2026-06-12,11,C04,,Dine-in,Kartu Debit,139000,0,139000
T0145674,2026-06-12,14,C04,,Dine-in,QRIS,29000,0,29000
T0145675,2026-06-12,15,C04,,Delivery,Kartu Debit,18000,0,18000
T0145676,2026-06-12,10,C04,,Dine-in,QRIS,95000,0,95000
T0145677,2026-06-12,13,C04,,Delivery,QRIS,68000,0,68000
T0145678,2026-06-12,7,C04,,Dine-in,Tunai,18000,0,18000
T0145679,2026-06-12,10,C04,,Delivery,QRIS,53000,0,53000
T0145680,2026-06-12,16,C04,U05900,Takeaway,Tunai,126000,0,126000
T0145681,2026-06-12,9,C04,U04184,Delivery,QRIS,50000,0,50000
T0145682,2026-06-12,13,C04,U01501,Takeaway,Tunai,18000,0,18000
T0145683,2026-06-12,17,C04,,Dine-in,QRIS,18000,0,18000
T0145684,2026-06-12,13,C04,,Takeaway,Kartu Debit,61000,0,61000
T0145685,2026-06-12,13,C04,,Takeaway,E-Wallet,25000,0,25000
T0145686,2026-06-12,13,C04,,Dine-in,Kartu Debit,18000,0,18000
T0145687,2026-06-12,10,C04,U04341,Dine-in,QRIS,25000,0,25000
T0145688,2026-06-12,18,C04,U01530,Dine-in,E-Wallet,20000,0,20000
T0145689,2026-06-12,7,C04,,Dine-in,Tunai,18000,900,17100
T0145690,2026-06-12,14,C04,U03757,Dine-in,QRIS,36000,3600,32400
T0145691,2026-06-12,9,C04,U02484,Takeaway,Kartu Debit,36000,3600,32400
T0145692,2026-06-12,12,C04,U01008,Takeaway,Tunai,53000,5300,47700
T0145693,2026-06-12,15,C04,U00498,Dine-in,Tunai,113000,0,113000
T0145694,2026-06-12,21,C04,U04812,Dine-in,QRIS,255000,0,255000
T0145695,2026-06-12,10,C04,,Takeaway,QRIS,103000,0,103000
T0145696,2026-06-12,14,C04,,Takeaway,QRIS,25000,0,25000
T0145697,2026-06-12,11,C04,,Dine-in,E-Wallet,18000,0,18000
T0145698,2026-06-12,12,C04,,Takeaway,E-Wallet,18000,0,18000
T0145699,2026-06-12,9,C04,,Takeaway,QRIS,25000,0,25000
T0145700,2026-06-12,11,C04,U04076,Dine-in,QRIS,46000,0,46000
T0145701,2026-06-12,17,C04,U04939,Takeaway,QRIS,56000,0,56000
T0145702,2026-06-12,17,C04,U05257,Dine-in,Kartu Debit,208000,10400,197600
T0145703,2026-06-12,17,C04,,Dine-in,QRIS,113000,0,113000
T0145704,2026-06-12,13,C04,,Delivery,Tunai,133000,0,133000
T0145705,2026-06-12,7,C04,,Delivery,Tunai,92000,4600,87400
T0145706,2026-06-12,11,C04,U04223,Delivery,Tunai,70000,0,70000
T0145707,2026-06-12,14,C04,U05920,Delivery,QRIS,39000,0,39000
T0145708,2026-06-12,8,C04,,Takeaway,QRIS,68000,0,68000
T0145709,2026-06-12,9,C04,U03064,Dine-in,QRIS,62000,0,62000
T0145710,2026-06-12,21,C04,U04714,Delivery,QRIS,18000,0,18000
T0145711,2026-06-12,14,C04,,Takeaway,Tunai,28000,0,28000
T0145712,2026-06-12,11,C04,U03954,Delivery,E-Wallet,40000,0,40000
T0145713,2026-06-12,14,C04,U04317,Dine-in,Kartu Debit,88000,0,88000
T0145714,2026-06-12,12,C04,U00745,Dine-in,QRIS,24000,0,24000
T0145715,2026-06-12,15,C04,U02987,Dine-in,Tunai,74000,0,74000
T0145716,2026-06-12,9,C04,U01792,Dine-in,QRIS,98000,0,98000
T0145717,2026-06-12,19,C04,,Dine-in,Kartu Debit,108000,0,108000
T0145718,2026-06-12,16,C04,U00572,Dine-in,QRIS,15000,0,15000
T0145719,2026-06-12,12,C04,,Takeaway,Tunai,56000,0,56000
T0145720,2026-06-12,9,C04,,Dine-in,QRIS,25000,0,25000
T0145721,2026-06-12,21,C04,U05470,Takeaway,QRIS,36000,0,36000
T0145722,2026-06-12,13,C04,U01448,Dine-in,E-Wallet,12000,0,12000
T0145723,2026-06-12,15,C04,U01524,Dine-in,Kartu Debit,50000,0,50000
T0145724,2026-06-12,16,C04,U02459,Takeaway,Kartu Debit,57000,0,57000
T0145725,2026-06-12,11,C05,,Dine-in,QRIS,61000,0,61000
T0145726,2026-06-12,8,C05,,Dine-in,E-Wallet,95000,4750,90250
T0145727,2026-06-12,15,C05,,Dine-in,Kartu Debit,24000,0,24000
T0145728,2026-06-12,12,C05,U02097,Delivery,E-Wallet,54000,0,54000
T0145729,2026-06-12,12,C05,,Takeaway,QRIS,22000,0,22000
T0145730,2026-06-12,9,C05,,Takeaway,Kartu Debit,15000,0,15000
T0145731,2026-06-12,15,C05,U02789,Dine-in,Tunai,15000,0,15000
T0145732,2026-06-12,11,C05,U00218,Dine-in,Kartu Debit,109000,0,109000
T0145733,2026-06-12,9,C05,U05874,Takeaway,Tunai,40000,0,40000
T0145734,2026-06-12,9,C05,U00889,Delivery,E-Wallet,106000,0,106000
T0145735,2026-06-12,10,C05,U05776,Delivery,QRIS,36000,3600,32400
T0145736,2026-06-12,12,C05,,Dine-in,E-Wallet,205000,10250,194750
T0145737,2026-06-12,15,C05,,Dine-in,E-Wallet,22000,0,22000
T0145738,2026-06-12,17,C05,U02789,Dine-in,QRIS,15000,0,15000
T0145739,2026-06-12,11,C05,,Takeaway,QRIS,12000,0,12000
T0145740,2026-06-12,9,C05,U00218,Dine-in,Tunai,150000,0,150000
T0145741,2026-06-12,16,C05,,Delivery,Tunai,47000,0,47000
T0145742,2026-06-12,17,C05,U04804,Dine-in,E-Wallet,79000,7900,71100
T0145743,2026-06-12,18,C05,U04387,Dine-in,QRIS,100000,0,100000
T0145744,2026-06-12,15,C05,,Dine-in,Tunai,164000,0,164000
T0145745,2026-06-12,9,C05,,Dine-in,E-Wallet,104000,0,104000
T0145746,2026-06-12,7,C05,U02952,Delivery,Tunai,22000,0,22000
T0145747,2026-06-12,7,C05,,Delivery,QRIS,18000,0,18000
T0145748,2026-06-12,11,C05,U03165,Takeaway,E-Wallet,64000,3200,60800
T0145749,2026-06-12,10,C05,,Delivery,QRIS,68000,0,68000
T0145750,2026-06-12,12,C05,U03498,Takeaway,E-Wallet,33000,3300,29700
