pelanggan_id,bulan_daftar,bulan_ke,transaksi,nilai
U05369,2025-05,0,8,524800
U05369,2025-05,1,6,574000
U05369,2025-05,2,3,97000
U05369,2025-05,3,6,549000
U05370,2025-10,0,5,426800
U05370,2025-10,1,4,225250
U05370,2025-10,2,4,274950
U05370,2025-10,3,5,221000
U05370,2025-10,5,1,25000
U05371,2025-05,0,5,218050
U05372,2026-02,0,3,208500
U05373,2025-12,0,4,300000
U05373,2025-12,1,5,403000
U05373,2025-12,2,6,417000
U05374,2026-06,0,6,453000
U05375,2026-05,0,6,354000
U05375,2026-05,1,4,160200
U05378,2025-12,0,3,123000
U05380,2025-06,0,7,362300
U05384,2025-06,0,4,201000
U05385,2026-02,0,9,328000
U05385,2026-02,1,3,152500
U05385,2026-02,2,4,293000
U05385,2026-02,3,2,119350
U05385,2026-02,4,5,219400
U05386,2025-01,0,11,537500
U05389,2026-05,0,4,272000
U05389,2026-05,1,8,496000
U05390,2026-02,0,3,83800
U05390,2026-02,1,2,58000
U05390,2026-02,2,1,138000
U05391,2026-04,0,5,238150
U05391,2026-04,1,6,370600
U05392,2025-12,0,7,309650
U05393,2026-05,0,11,686200
U05393,2026-05,1,5,256000
U05396,2025-12,0,7,332000
U05399,2025-12,0,3,124000
U05401,2026-04,0,8,306000
U05401,2026-04,1,13,745650
U05402,2026-06,0,5,282550
U05403,2026-03,0,5,201000
U05406,2025-01,1,5,249000
U05406,2025-01,2,8,386150
U05409,2026-05,0,7,353050
U05411,2025-01,1,4,264000
U05411,2025-01,2,6,317000
U05411,2025-01,3,4,122000
U05411,2025-01,4,5,212000
U05411,2025-01,5,5,309800
U05411,2025-01,6,4,498850
U05411,2025-01,7,9,658500
U05411,2025-01,8,4,233500
U05411,2025-01,9,3,173400
U05412,2025-07,0,6,295500
U05412,2025-07,1,8,764800
U05414,2026-03,0,6,431000
U05414,2026-03,1,7,584850
U05414,2026-03,2,5,368800
U05414,2026-03,3,6,311000
U05415,2025-05,0,5,326000
U05416,2025-08,0,3,116000
U05416,2025-08,1,5,211200
U05416,2025-08,2,7,349000
U05416,2025-08,3,8,543750
U05416,2025-08,4,6,380450
U05416,2025-08,5,6,539100
U05418,2025-05,0,5,281600
U05419,2025-12,0,5,224200
U05423,2025-10,0,4,295000
U05423,2025-10,1,2,99000
U05424,2025-07,0,10,607400
U05425,2025-10,0,5,219000
U05425,2025-10,1,4,284000
U05426,2026-06,0,6,697500
U05427,2025-02,0,5,176000
U05428,2025-05,0,7,187200
U05428,2025-05,1,3,399500
U05428,2025-05,2,4,334000
U05428,2025-05,3,7,602450
U05428,2025-05,4,4,189000
U05428,2025-05,5,5,182800
U05430,2026-03,0,5,678700
U05430,2026-03,1,6,298000
U05430,2026-03,2,3,188700
U05431,2025-05,0,5,187750
U05432,2026-05,0,5,234000
U05434,2026-06,0,4,173000
U05437,2025-11,0,8,239900
U05439,2025-11,0,7,331800
U05439,2025-11,1,6,372000
U05439,2025-11,2,1,25000
U05439,2025-11,3,6,245000
U05439,2025-11,4,5,445450
U05439,2025-11,5,3,371100
U05439,2025-11,6,6,373000
U05439,2025-11,7,5,256800
U05441,2026-01,0,2,97200
U05442,2025-11,0,10,520600
U05442,2025-11,1,5,311050
U05446,2026-04,0,6,279800
U05447,2026-03,0,6,528000
U05449,2026-04,0,4,310250
U05450,2025-09,0,6,234000
U05452,2026-03,0,4,182050
U05454,2025-12,0,6,322000
U05454,2025-12,1,4,151350
U05454,2025-12,2,2,90000
U05457,2025-07,0,4,131600
U05457,2025-07,1,4,122000
U05457,2025-07,2,4,187000
U05460,2025-08,0,1,24000
U05461,2025-06,0,3,165000
U05462,2025-03,0,8,538500
U05462,2025-03,1,8,429800
U05462,2025-03,2,3,169100
U05463,2026-03,0,4,334850
U05465,2025-07,0,7,199600
U05468,2025-02,0,3,253000
U05469,2025-10,0,4,313000
U05469,2025-10,1,6,291000
U05470,2026-04,0,5,249200
U05470,2026-04,1,8,481300
U05470,2026-04,2,5,242000
U05473,2026-03,0,6,446000
U05473,2026-03,1,5,235200
U05474,2025-04,0,5,185300
U05480,2025-10,0,7,460800
U05483,2025-07,1,3,92000
U05483,2025-07,2,8,414800
U05483,2025-07,3,6,243000
U05483,2025-07,4,6,628000
U05484,2026-04,0,6,468200
U05484,2026-04,1,4,243900
U05484,2026-04,2,9,632100
U05485,2026-03,0,1,64000
U05486,2025-12,0,7,333700
U05486,2025-12,1,7,345600
U05486,2025-12,2,6,367500
U05486,2025-12,3,5,287600
U05486,2025-12,4,4,217900
U05486,2025-12,5,4,219000
U05486,2025-12,6,12,650050
U05487,2026-05,0,6,387000
U05488,2025-07,0,5,362000
U05488,2025-07,1,1,50000
U05489,2025-10,0,8,517750
U05489,2025-10,1,5,333000
U05489,2025-10,2,2,78000
U05489,2025-10,3,4,235600
U05491,2025-03,0,4,132000
U05497,2025-12,0,5,257200
U05497,2025-12,1,7,361250
U05497,2025-12,2,3,183900
U05500,2025-01,0,6,323000
U05501,2025-04,0,4,135200
U05502,2026-04,0,5,263000
U05504,2026-04,0,11,707800
U05504,2026-04,1,11,588950
U05504,2026-04,2,6,333850
U05505,2025-03,0,7,283000
U05506,2026-01,0,4,350000
U05506,2026-01,1,10,478500
U05506,2026-01,2,6,387500
U05508,2025-02,0,9,341000
U05508,2025-02,1,5,335200
U05510,2025-07,0,5,420000
U05512,2025-05,0,3,171650
U05513,2025-03,0,6,361100
U05513,2025-03,1,8,321000
U05513,2025-03,2,3,77000
U05513,2025-03,3,5,163500
U05513,2025-03,4,5,294100
U05513,2025-03,5,1,90250
U05513,2025-03,6,1,50000
U05513,2025-03,7,6,601800
U05514,2025-08,0,1,108000
U05516,2025-02,0,7,324000
U05518,2025-05,0,10,505900
U05518,2025-05,1,2,52400
U05519,2025-06,0,2,43000
U05519,2025-06,1,6,525400
U05519,2025-06,2,3,83400
U05523,2025-08,0,8,411950
U05523,2025-08,1,5,175300
U05524,2026-03,0,3,139000
U05526,2025-12,0,3,157800
U05528,2025-01,0,8,284600
U05528,2025-01,1,7,432200
U05528,2025-01,2,7,342600
U05528,2025-01,3,6,166000
U05528,2025-01,4,11,369000
U05528,2025-01,5,2,143000
U05528,2025-01,6,4,375700
U05528,2025-01,7,3,195000
U05528,2025-01,8,4,257000
U05528,2025-01,9,6,321700
U05530,2025-09,0,6,311000
U05531,2025-09,0,3,148000
U05531,2025-09,1,2,115000
U05533,2025-06,0,2,91000
U05534,2025-05,0,8,379000
U05537,2026-04,0,8,599000
U05540,2025-08,0,5,336850
U05540,2025-08,1,5,179250
U05541,2025-05,0,6,317000
U05543,2025-03,0,3,88000
U05543,2025-03,1,3,140550
U05543,2025-03,2,3,57000
U05543,2025-03,3,9,376150
U05543,2025-03,4,3,284000
U05543,2025-03,5,5,414000
U05543,2025-03,6,1,25000
U05543,2025-03,7,4,214000
U05543,2025-03,8,6,506000
U05543,2025-03,9,6,303500
U05543,2025-03,10,5,500000
U05544,2026-06,0,2,126000
U05548,2025-12,0,7,535250
U05549,2026-05,0,1,80000
U05551,2025-06,0,6,381200
U05551,2025-06,1,4,201000
U05551,2025-06,2,10,868500
U05552,2026-01,0,8,535700
U05553,2025-07,0,4,234000
U05554,2026-05,0,3,129700
U05554,2026-05,1,8,682800
U05556,2026-02,0,7,419000
U05558,2025-09,0,6,375200
U05558,2025-09,1,4,106300
U05558,2025-09,2,4,109000
U05559,2025-04,0,6,248000
U05561,2026-02,0,15,1057200
U05562,2026-05,0,4,270850
U05562,2026-05,1,3,221000
U05564,2026-05,0,10,492000
U05565,2025-07,0,3,140000
U05565,2025-07,1,5,202000
U05566,2025-12,0,3,181000
U05571,2025-04,0,8,322000
U05572,2025-07,0,9,556750
U05572,2025-07,1,5,278500
U05573,2025-08,0,5,218500
U05574,2026-06,0,2,273000
U05576,2025-07,0,6,359000
U05576,2025-07,1,4,277000
U05577,2025-06,0,5,174000
U05577,2025-06,1,4,173600
U05577,2025-06,2,4,265000
U05577,2025-06,3,7,474350
U05578,2025-09,0,4,224000
U05578,2025-09,1,12,662700
U05578,2025-09,2,1,18000
U05578,2025-09,3,5,298000
U05578,2025-09,4,2,53000
U05578,2025-09,5,7,526900
U05578,2025-09,6,10,354000
U05578,2025-09,7,8,750000
U05578,2025-09,8,5,191900
U05578,2025-09,9,6,446400
U05579,2026-03,0,9,615000
U05582,2025-04,0,8,454000
U05582,2025-04,1,8,354600
U05586,2026-02,0,5,226500
U05588,2026-02,0,5,512500
U05589,2025-11,0,8,361800
U05589,2025-11,1,3,70000
U05589,2025-11,2,3,243700
U05589,2025-11,3,9,489150
U05589,2025-11,4,11,597450
U05589,2025-11,5,6,304000
U05589,2025-11,6,6,245000
U05591,2026-04,0,4,162500
U05591,2026-04,1,5,309000
U05591,2026-04,2,6,264750
U05592,2025-06,0,5,200800
U05593,2026-03,0,3,86000
U05593,2026-03,1,2,79800
U05593,2026-03,2,1,65000
U05593,2026-03,3,6,280000
U05594,2026-03,0,2,147000
U05595,2025-09,0,2,36000
U05595,2025-09,1,3,321000
U05595,2025-09,2,6,524200
U05595,2025-09,3,2,67000
U05596,2026-03,0,6,333650
U05598,2025-06,0,6,257000
U05598,2025-06,1,7,382000
U05599,2025-04,0,5,133600
U05600,2026-03,0,5,105200
U05600,2026-03,1,2,49000
U05602,2026-01,0,13,949150
U05602,2026-01,1,5,230600
U05602,2026-01,2,6,276000
U05602,2026-01,3,4,166100
U05602,2026-01,4,5,236300
U05602,2026-01,5,6,266000
U05603,2025-07,0,5,236650
U05603,2025-07,1,4,205500
U05603,2025-07,2,5,519500
U05603,2025-07,3,1,24000
U05604,2025-07,0,7,349000
U05606,2025-10,0,8,434400
U05609,2025-12,0,7,396300
U05612,2025-04,0,8,325500
U05612,2025-04,1,4,134000
U05613,2025-03,0,7,265800
U05614,2025-11,0,6,208800
U05616,2026-02,0,5,480100
U05618,2026-05,0,1,76000
U05618,2026-05,1,3,83000
U05620,2026-04,0,8,432000
U05621,2026-01,0,5,208000
U05621,2026-01,1,5,164000
U05621,2026-01,2,4,276000
U05621,2026-01,3,4,359000
U05624,2026-04,0,10,803900
U05627,2026-01,0,3,120600
U05628,2025-02,0,5,108000
U05629,2025-11,0,3,206000
U05630,2025-06,0,7,379800
U05630,2025-06,1,2,116000
U05632,2025-06,0,5,411000
U05635,2025-04,0,1,44000
U05635,2025-04,1,3,215500
U05637,2025-01,1,3,57800
U05638,2025-06,0,5,310000
U05639,2025-10,0,2,51000
U05639,2025-10,1,3,80500
U05640,2025-10,0,4,173000
U05640,2025-10,1,3,203500
U05641,2026-03,0,4,177000
U05643,2025-12,0,4,201100
U05643,2025-12,1,2,64000
U05644,2025-06,0,6,817800
U05645,2025-07,0,4,259100
U05645,2025-07,1,7,443550
U05648,2026-01,0,6,407000
U05648,2026-01,1,6,571500
U05649,2026-05,0,6,384200
U05649,2026-05,1,2,80000
U05650,2025-09,0,3,110000
U05650,2025-09,1,3,186200
U05651,2026-01,0,2,89000
U05653,2026-03,0,5,320000
U05653,2026-03,1,1,93100
U05654,2025-09,0,7,290200
U05657,2025-09,0,3,79000
U05657,2025-09,1,2,180000
U05657,2025-09,2,5,247500
U05657,2025-09,3,7,389000
U05657,2025-09,4,5,184000
U05660,2025-09,0,3,152700
U05660,2025-09,1,4,255400
U05662,2025-04,0,7,224500
U05662,2025-04,1,3,119400
U05663,2025-08,0,8,437500
U05663,2025-08,1,1,31500
U05663,2025-08,2,8,469800
U05663,2025-08,3,2,90000
U05663,2025-08,4,2,42000
U05663,2025-08,5,6,396700
U05664,2025-06,0,7,329000
U05664,2025-06,1,3,238000
U05665,2026-01,0,3,96000
U05665,2026-01,2,4,221000
U05665,2026-01,3,4,281000
U05666,2026-06,0,6,297850
U05667,2025-03,0,6,282400
U05668,2025-11,0,4,191500
U05672,2025-06,0,3,296000
U05673,2026-06,0,7,294100
U05674,2025-11,0,2,115000
U05674,2025-11,1,5,260100
U05674,2025-11,2,2,423000
U05674,2025-11,3,2,98000
U05674,2025-11,4,4,195700
U05674,2025-11,5,2,280000
U05674,2025-11,6,6,614000
U05674,2025-11,7,7,433000
U05675,2025-06,0,4,185000
U05675,2025-06,1,5,293050
U05676,2025-05,0,4,326000
U05676,2025-05,1,5,251000
U05677,2025-09,0,8,582100
U05678,2025-07,0,2,36000
U05678,2025-07,1,4,130600
U05679,2026-05,0,2,112600
U05680,2026-06,0,8,572000
U05681,2025-04,0,2,50000
U05681,2025-04,1,6,291800
U05682,2026-02,0,5,446500
U05683,2026-03,0,3,121000
U05685,2025-05,0,3,160000
U05685,2025-05,1,6,360300
U05686,2025-10,3,1,37000
U05686,2025-10,4,8,279200
U05686,2025-10,5,7,529000
U05690,2026-01,0,4,388850
U05690,2026-01,1,9,485400
U05690,2026-01,2,8,373550
U05691,2025-01,0,13,750700
U05691,2025-01,1,6,269850
U05691,2025-01,2,10,578100
U05691,2025-01,3,4,287000
U05691,2025-01,4,2,117000
U05691,2025-01,5,5,480000
U05691,2025-01,6,5,396000
U05692,2025-06,0,3,199000
U05692,2025-06,1,6,429800
U05694,2026-03,0,3,281000
U05695,2025-08,0,3,194000
U05697,2025-09,0,5,282800
U05697,2025-09,1,4,388550
U05697,2025-09,2,7,437500
U05697,2025-09,3,1,101000
U05697,2025-09,4,3,146000
U05703,2025-03,0,4,106600
U05703,2025-03,1,9,350050
U05703,2025-03,2,5,212600
U05703,2025-03,3,5,348350
U05703,2025-03,4,5,284000
U05704,2025-06,0,7,269500
U05705,2025-02,0,8,469550
U05705,2025-02,1,7,512000
U05706,2025-07,0,5,409600
U05706,2025-07,1,9,482400
U05707,2025-04,0,11,523750
U05707,2025-04,1,5,316300
U05707,2025-04,2,6,344800
U05707,2025-04,3,3,203000
U05707,2025-04,4,6,280450
U05707,2025-04,5,2,233000
U05709,2025-11,0,12,669900
U05709,2025-11,1,9,519900
U05709,2025-11,2,7,427600
U05709,2025-11,3,8,676900
U05709,2025-11,4,8,502000
U05709,2025-11,5,5,436000
U05709,2025-11,6,3,96000
U05709,2025-11,7,3,127000
U05710,2025-11,0,7,483000
U05710,2025-11,1,6,340800
U05710,2025-11,2,5,443700
U05710,2025-11,3,9,613500
U05710,2025-11,4,7,406850
U05710,2025-11,5,8,417200
U05710,2025-11,6,9,788000
U05711,2026-05,0,7,352000
U05711,2026-05,1,4,271350
U05713,2025-03,0,8,479000
U05716,2026-05,0,5,243000
U05716,2026-05,1,7,322000
U05719,2025-08,0,5,334000
U05720,2026-06,0,5,259200
U05721,2025-08,0,3,101000
U05722,2025-02,0,6,263450
U05723,2025-03,0,4,245200
U05723,2025-03,1,3,174000
U05723,2025-03,2,6,282850
U05723,2025-03,3,3,210000
U05723,2025-03,4,6,281200
U05723,2025-03,5,6,428400
U05723,2025-03,6,4,216000
U05723,2025-03,7,3,77000
U05724,2025-08,0,5,206600
U05726,2025-09,0,3,150000
U05726,2025-09,1,2,188000
U05726,2025-09,2,5,258300
U05726,2025-09,3,6,209650
U05727,2025-12,0,7,183650
U05729,2025-12,0,5,462000
U05730,2026-05,0,3,224000
U05731,2025-05,0,5,236000
U05731,2025-05,1,5,333600
U05732,2025-07,0,3,271600
U05734,2026-01,0,7,715000
U05735,2025-05,0,7,195650
U05736,2025-01,1,7,298300
U05736,2025-01,2,9,486200
U05738,2025-01,0,14,536200
U05741,2025-09,0,3,147800
U05742,2025-07,0,7,454000
U05742,2025-07,1,8,546000
U05744,2025-07,0,5,315000
U05744,2025-07,1,3,176350
U05744,2025-07,2,2,79000
U05745,2026-04,0,3,64000
U05745,2026-04,1,6,322000
U05746,2025-08,0,2,281100
U05747,2025-06,0,10,502000
U05749,2026-03,0,3,150000
U05749,2026-03,1,6,167200
U05749,2026-03,2,4,293000
U05752,2025-07,0,5,474000
U05752,2025-07,1,6,270000
U05752,2025-07,2,6,223000
U05752,2025-07,3,4,303000
U05752,2025-07,4,4,217600
U05752,2025-07,5,6,513400
U05752,2025-07,6,9,422000
U05752,2025-07,7,4,180000
U05752,2025-07,8,4,137000
U05752,2025-07,9,4,176000
U05754,2025-06,0,8,444000
U05755,2025-10,3,5,116150
U05755,2025-10,4,6,557350
U05755,2025-10,5,6,241200
U05755,2025-10,6,7,403000
U05755,2025-10,7,10,450500
U05755,2025-10,8,17,1024800
U05757,2026-03,0,3,142100
U05757,2026-03,1,6,268800
U05757,2026-03,2,5,184700
U05757,2026-03,3,8,517000
U05759,2025-09,0,3,500000
U05761,2025-09,0,5,461000
U05761,2025-09,1,1,73150
U05762,2025-04,0,8,358150
U05763,2025-02,0,3,64000
U05764,2026-01,0,2,180000
U05765,2026-05,0,7,477000
U05766,2025-04,0,2,96000
U05766,2025-04,1,4,168500
U05766,2025-04,2,10,616500
U05766,2025-04,3,5,140800
U05766,2025-04,4,3,118500
U05766,2025-04,5,3,162000
U05766,2025-04,6,3,301000
U05766,2025-04,7,4,546000
U05766,2025-04,8,7,656000
U05766,2025-04,9,5,270750
U05766,2025-04,10,4,234000
U05766,2025-04,11,8,315850
U05766,2025-04,12,4,214200
U05766,2025-04,13,4,182000
U05766,2025-04,14,1,70000
U05768,2025-11,0,4,259000
U05772,2025-05,0,7,253200
U05772,2025-05,1,7,471100
U05772,2025-05,2,1,81000
U05772,2025-05,3,3,241000
U05773,2026-01,0,3,100000
U05773,2026-01,1,6,267900
U05773,2026-01,2,11,605700
U05774,2026-03,0,7,527450
U05774,2026-03,1,1,25000
U05774,2026-03,2,2,32000
U05774,2026-03,3,7,574000
U05776,2026-05,0,7,327000
U05776,2026-05,1,15,964400
U05777,2026-02,0,3,136000
U05778,2025-05,0,6,250000
U05778,2025-05,1,5,334000
U05779,2026-01,0,4,111100
U05779,2026-01,1,3,127000
U05779,2026-01,2,4,203700
U05780,2025-07,0,6,398800
U05781,2025-08,5,3,199000
U05781,2025-08,6,6,330000
U05781,2025-08,7,11,766300
U05781,2025-08,8,5,301000
U05781,2025-08,9,4,313000
U05781,2025-08,10,12,552900
U05782,2025-10,0,9,464000
U05782,2025-10,1,3,233350
U05782,2025-10,2,5,284000
U05783,2025-02,0,10,564900
U05784,2025-06,0,6,272000
U05784,2025-06,1,7,334000
U05786,2026-04,0,7,455250
U05787,2025-01,0,16,969450
U05788,2026-06,0,6,341200
U05791,2025-08,0,3,359000
U05792,2026-01,0,5,359400
U05793,2025-08,0,4,294800
U05793,2025-08,1,5,372000
U05796,2026-01,0,2,125000
U05797,2026-05,0,6,315000
U05798,2025-04,0,6,341000
U05798,2025-04,1,7,386500
U05798,2025-04,2,3,102600
U05798,2025-04,3,3,131000
U05798,2025-04,4,6,531950
U05798,2025-04,6,7,407850
U05798,2025-04,7,9,387500
U05798,2025-04,8,4,245000
U05798,2025-04,9,11,690500
U05798,2025-04,10,5,559000
U05798,2025-04,11,9,658000
U05800,2025-08,0,5,229800
U05804,2025-04,0,7,304000
U05807,2025-10,0,4,212000
U05807,2025-10,1,1,117000
U05809,2026-03,0,8,424000
U05809,2026-03,1,6,352750
U05809,2026-03,2,10,608000
U05809,2026-03,3,8,683200
U05810,2026-03,0,2,93000
U05810,2026-03,1,2,75850
U05812,2025-02,0,5,188300
U05813,2025-06,0,5,249000
U05813,2025-06,1,5,273800
U05813,2025-06,2,6,307050
U05813,2025-06,3,2,61900
U05813,2025-06,4,4,138000
U05813,2025-06,5,8,605000
U05813,2025-06,6,2,158000
U05813,2025-06,7,6,444300
U05813,2025-06,8,4,279000
U05813,2025-06,9,6,426000
U05813,2025-06,10,5,232800
U05815,2025-01,0,10,377950
U05819,2025-12,0,6,559000
U05819,2025-12,1,7,305800
U05819,2025-12,2,7,455200
U05820,2025-07,1,4,189400
U05821,2026-01,0,3,187000
U05821,2026-01,1,4,250000
U05821,2026-01,2,4,149100
U05823,2026-03,0,2,203000
U05823,2026-03,1,6,301000
U05823,2026-03,2,7,314050
U05823,2026-03,3,4,202000
U05824,2026-02,0,6,342000
U05824,2026-02,1,9,526000
U05826,2025-12,0,8,503700
U05827,2026-06,0,2,46600
U05828,2025-02,0,7,412400
U05828,2025-02,1,8,289350
U05828,2025-02,2,10,516500
U05829,2026-02,0,4,178100
U05829,2026-02,1,7,411800
U05832,2025-09,0,4,264000
U05833,2026-04,0,5,345000
U05833,2026-04,1,3,148000
U05835,2025-04,0,2,105000
U05837,2026-04,0,4,180600
U05837,2026-04,1,5,272000
U05842,2025-08,0,7,602100
U05843,2026-02,0,4,244000
U05843,2026-02,1,4,428000
U05843,2026-02,2,6,325000
U05844,2025-04,0,4,124100
U05846,2026-01,0,8,426900
U05847,2025-09,0,5,467400
U05849,2025-05,0,6,168200
U05849,2025-05,1,8,479300
U05850,2025-02,0,9,422800
U05851,2025-01,0,18,944200
U05852,2026-03,0,7,265600
U05852,2026-03,1,2,49800
U05852,2026-03,2,7,381000
U05852,2026-03,3,4,238000
U05854,2026-05,0,3,272000
U05856,2025-08,0,3,151000
U05857,2025-04,4,8,476300
U05860,2025-04,0,2,78100
U05860,2025-04,1,5,259000
U05861,2026-06,0,7,234300
U05862,2026-03,0,6,336800
U05863,2025-07,1,10,438200
U05863,2025-07,2,8,279200
U05864,2025-04,0,8,458200
U05865,2026-02,0,7,371500
U05865,2026-02,1,5,272800
U05865,2026-02,2,9,578000
U05865,2026-02,3,7,412200
U05865,2026-02,4,6,379400
U05866,2026-04,0,5,321000
U05867,2026-04,0,7,409850
U05869,2025-06,0,6,391000
U05869,2025-06,1,3,55000
U05869,2025-06,2,4,194000
U05871,2025-05,0,7,241000
U05873,2025-06,0,4,258100
U05874,2026-04,0,5,210500
U05874,2026-04,1,8,476500
U05874,2026-04,2,8,599900
U05875,2025-04,0,4,196850
U05875,2025-04,1,7,374300
U05875,2025-04,2,6,370900
U05875,2025-04,3,4,146850
U05875,2025-04,4,5,203000
U05877,2025-08,0,4,211800
U05878,2025-05,0,5,264500
U05878,2025-05,1,7,412000
U05880,2026-01,0,5,266000
U05882,2025-11,0,6,240000
U05882,2025-11,1,2,118800
U05882,2025-11,2,2,43000
U05882,2025-11,3,3,212700
U05882,2025-11,4,5,338000
U05883,2026-01,0,5,226000
U05886,2025-11,0,4,298000
U05887,2025-01,1,4,132000
U05889,2025-07,6,3,278900
U05889,2025-07,7,7,331000
U05889,2025-07,8,4,169000
U05889,2025-07,9,5,254950
U05889,2025-07,10,5,214000
U05889,2025-07,11,11,680100
U05893,2025-12,0,3,110200
U05893,2025-12,1,4,269000
U05893,2025-12,2,2,167250
U05894,2025-04,0,6,328900
U05895,2025-11,0,6,389800
U05895,2025-11,1,3,287100
U05895,2025-11,2,4,203000
U05896,2025-07,0,7,546000
U05896,2025-07,1,5,226300
U05897,2026-01,0,3,200000
U05897,2026-01,1,2,234000
U05897,2026-01,2,3,105000
U05897,2026-01,3,6,481000
U05897,2026-01,4,6,573600
U05897,2026-01,5,3,181600
U05898,2026-01,0,9,473200
U05900,2026-06,0,8,599000
U05901,2026-04,0,3,79000
U05901,2026-04,1,6,349000
U05902,2026-04,0,4,221000
U05903,2025-06,2,13,659200
U05903,2025-06,3,8,565900
U05903,2025-06,4,7,469600
U05904,2025-04,0,6,520000
U05904,2025-04,1,5,211000
U05904,2025-04,2,6,498000
U05906,2026-03,0,5,321000
U05906,2026-03,1,8,415000
U05908,2025-03,0,8,466200
U05908,2025-03,1,9,592300
U05909,2025-01,0,13,653250
U05910,2026-04,0,1,45000
U05910,2026-04,1,4,158000
U05910,2026-04,2,4,254100
U05911,2026-06,0,4,407000
U05913,2025-02,0,7,421400
U05914,2025-09,0,6,252500
U05915,2025-09,0,8,397750
U05915,2025-09,1,5,271350
U05915,2025-09,2,5,256300
U05915,2025-09,3,6,306000
U05915,2025-09,4,6,447000
U05915,2025-09,5,5,156200
U05915,2025-09,6,4,473400
U05915,2025-09,7,5,257000
U05915,2025-09,8,4,253300
U05916,2025-03,0,5,200600
U05916,2025-03,1,9,310600
U05919,2025-06,2,7,637000
U05919,2025-06,3,11,715350
U05919,2025-06,4,8,561250
U05919,2025-06,5,9,658450
U05920,2026-06,0,6,581000
U05922,2026-04,0,6,317900
U05922,2026-04,1,5,158300
U05922,2026-04,2,9,515200
U05925,2025-06,0,4,172600
U05925,2025-06,1,5,502000
U05926,2025-02,0,11,766700
U05926,2025-02,1,3,75450
U05926,2025-02,2,3,209000
U05926,2025-02,3,4,320000
U05926,2025-02,4,4,275450
U05926,2025-02,5,5,371000
U05926,2025-02,6,2,65000
U05926,2025-02,7,5,127000
U05926,2025-02,8,6,414000
U05926,2025-02,9,2,393500
U05926,2025-02,10,3,117000
U05926,2025-02,11,4,187000
U05926,2025-02,12,6,315750
U05927,2026-04,0,4,295550
U05928,2025-11,0,4,112300
U05929,2025-09,0,1,63000
U05929,2025-09,1,8,579200
U05929,2025-09,2,1,45900
U05929,2025-09,3,2,101000
U05929,2025-09,4,4,280000
U05929,2025-09,5,2,61000
U05929,2025-09,6,4,415400
U05929,2025-09,7,4,229600
U05929,2025-09,8,6,388400
U05930,2026-01,0,7,246000
U05931,2025-04,0,8,397850
U05932,2026-05,0,6,622000
U05932,2026-05,1,7,329000
U05934,2026-02,0,7,467000
U05934,2026-02,1,4,204250
U05935,2025-03,0,5,160650
U05936,2026-04,0,9,595000
U05938,2026-02,0,7,594000
U05938,2026-02,1,4,291000
U05938,2026-02,2,8,386500
U05940,2025-07,0,5,468000
U05940,2025-07,1,5,478000
U05940,2025-07,2,4,250700
U05940,2025-07,3,5,387000
U05940,2025-07,4,5,170100
U05940,2025-07,5,7,315350
U05940,2025-07,6,6,249400
U05940,2025-07,7,4,143000
U05941,2025-10,0,5,399250
U05941,2025-10,1,3,204000
U05944,2025-05,0,5,337500
U05944,2025-05,1,7,332000
U05945,2026-06,0,5,270200
U05948,2025-12,0,6,276000
U05951,2025-03,0,6,329900
U05952,2026-01,0,10,715300
U05952,2026-01,1,4,179000
U05952,2026-01,2,4,221000
U05952,2026-01,3,9,331200
U05953,2025-07,0,4,270000
U05955,2025-04,4,3,121000
U05955,2025-04,5,4,202800
U05955,2025-04,6,9,577700
U05956,2025-03,0,2,74150
U05957,2025-08,0,5,248000
U05958,2026-03,0,4,167400
U05958,2026-03,1,4,450000
U05958,2026-03,2,4,219500
U05960,2026-01,0,6,253000
U05961,2025-05,3,10,703800
U05961,2025-05,4,8,498200
U05963,2025-04,0,9,434100
U05963,2025-04,1,7,336000
U05964,2025-12,0,3,171000
U05966,2025-05,0,6,362000
U05967,2025-03,0,6,301800
U05969,2025-11,0,2,79000
U05974,2025-08,0,8,510200
U05975,2025-07,0,3,193650
U05975,2025-07,1,4,247000
U05977,2025-08,0,4,269800
U05979,2026-05,0,8,603000
U05979,2026-05,1,4,239000
U05980,2025-01,0,20,1236850
U05980,2025-01,1,7,265000
U05980,2025-01,2,6,516200
U05981,2025-12,1,4,226000
U05981,2025-12,2,3,393000
U05981,2025-12,3,6,449000
U05981,2025-12,4,7,379200
U05983,2025-10,0,2,96000
U05984,2025-01,0,13,783900
U05989,2025-12,0,4,128200
U05990,2025-10,0,3,121600
U05991,2026-04,0,2,67600
U05991,2026-04,1,5,421750
U05992,2026-05,0,8,297100
U05992,2026-05,1,7,547650
U05994,2025-11,0,5,345000
U05996,2026-03,0,3,76000
U05996,2026-03,1,6,214000
U05998,2025-09,0,2,116250
U06002,2025-02,0,2,116550
U06003,2025-03,5,6,261800
U06003,2025-03,6,5,268000
