pelanggan_id,trx_30d,hari_sejak_transaksi_terakhir,nilai_rata2,pakai_promo,kanal,jumlah_produk_beda,churn
C04349,0,54,117600.0,0,organik,2,1
C04350,6,54,114400.0,1,iklan,3,0
C04351,3,23,67700.0,0,organik,1,0
C04352,3,25,76700.0,0,organik,3,0
C04353,3,46,73700.0,0,referral,2,0
C04354,3,1,87900.0,1,organik,5,0
C04355,2,51,45500.0,0,organik,5,1
C04356,2,26,122000.0,0,organik,3,0
C04357,3,23,91300.0,0,iklan,4,0
C04358,3,24,64100.0,1,organik,4,0
C04359,0,18,90100.0,0,referral,4,0
C04360,2,22,73400.0,0,iklan,1,0
C04361,4,56,87200.0,0,organik,1,1
C04362,4,8,34700.0,0,iklan,3,0
C04363,2,40,71000.0,1,organik,5,1
C04364,3,57,81500.0,1,organik,1,1
C04365,3,17,134900.0,0,iklan,1,0
C04366,3,12,76400.0,1,iklan,4,0
C04367,4,8,57700.0,0,referral,2,0
C04368,5,4,96400.0,1,organik,5,0
C04369,5,22,103900.0,1,iklan,4,0
C04370,3,23,79600.0,0,iklan,3,1
C04371,6,13,90500.0,0,iklan,1,0
C04372,2,15,84300.0,0,iklan,5,0
C04373,3,19,94700.0,1,iklan,3,1
C04374,0,50,76700.0,0,organik,4,1
C04375,6,9,44700.0,0,iklan,4,0
C04376,3,52,118600.0,0,organik,2,1
C04377,2,30,22700.0,0,organik,1,0
C04378,3,4,29100.0,0,organik,5,0
C04379,3,16,62600.0,0,organik,2,0
C04380,2,7,76300.0,1,referral,1,0
C04381,1,38,66400.0,0,iklan,5,1
C04382,8,6,43800.0,1,organik,1,0
C04383,2,16,96200.0,0,iklan,3,1
C04384,3,22,85600.0,1,organik,1,0
C04385,3,37,94200.0,0,organik,5,0
C04386,3,23,84500.0,1,referral,2,0
C04387,2,52,63200.0,0,organik,1,1
C04388,3,12,66900.0,0,referral,4,0
C04389,2,46,61200.0,0,organik,5,1
C04390,8,25,83200.0,0,organik,4,0
C04391,3,28,37600.0,0,organik,2,0
C04392,2,21,53200.0,1,organik,2,0
C04393,3,27,67800.0,0,organik,4,0
C04394,3,25,89500.0,1,iklan,2,1
C04395,4,14,128300.0,1,iklan,1,0
C04396,2,5,90000.0,0,iklan,3,1
C04397,5,35,105500.0,1,iklan,5,0
C04398,5,47,60100.0,1,iklan,2,1
C04399,4,6,80800.0,0,iklan,4,0
C04400,1,3,51000.0,0,iklan,2,0
C04401,4,10,93900.0,0,organik,2,0
C04402,6,44,71900.0,0,organik,3,1
C04403,1,25,88500.0,0,referral,2,1
C04404,4,21,88000.0,0,iklan,3,0
C04405,2,23,66000.0,1,organik,5,0
C04406,6,39,105100.0,0,referral,5,0
C04407,4,10,108200.0,0,organik,2,0
C04408,1,31,35400.0,1,referral,1,1
C04409,4,17,73900.0,1,referral,1,0
C04410,3,24,59500.0,0,referral,3,0
C04411,2,29,34200.0,0,iklan,1,0
C04412,2,4,110200.0,0,iklan,3,0
C04413,1,21,83200.0,0,organik,2,0
C04414,7,42,101100.0,0,iklan,1,0
C04415,3,5,48200.0,0,referral,4,0
C04416,3,35,70000.0,0,iklan,1,0
C04417,5,39,101200.0,0,iklan,2,0
C04418,5,16,59400.0,0,organik,2,0
C04419,2,33,56600.0,0,organik,1,1
C04420,2,16,47400.0,0,organik,4,0
C04421,4,48,107500.0,1,organik,3,1
C04422,3,29,99100.0,0,iklan,5,0
C04423,3,53,74500.0,1,organik,5,0
C04424,1,53,43600.0,0,iklan,2,1
C04425,1,5,95000.0,0,organik,3,0
C04426,2,21,65800.0,0,organik,2,1
C04427,6,49,86300.0,1,referral,2,1
C04428,3,38,83200.0,1,iklan,1,1
C04429,2,17,101700.0,1,organik,5,0
C04430,4,35,46700.0,0,iklan,4,1
C04431,2,51,70700.0,0,iklan,2,1
C04432,4,29,76800.0,1,iklan,5,0
C04433,6,38,51300.0,0,referral,2,0
C04434,2,19,83200.0,0,organik,2,0
C04435,8,18,84200.0,0,iklan,5,0
C04436,5,13,47300.0,0,organik,1,0
C04437,3,25,63500.0,0,referral,3,1
C04438,0,35,86300.0,1,referral,1,0
C04439,5,27,111800.0,1,iklan,3,0
C04440,3,33,73900.0,1,organik,4,0
C04441,1,17,85900.0,1,organik,5,0
C04442,6,26,85200.0,0,referral,4,0
C04443,6,44,78400.0,1,referral,1,0
C04444,3,15,25900.0,0,organik,2,0
C04445,3,56,95500.0,0,organik,3,0
C04446,3,22,71300.0,0,iklan,5,0
C04447,3,8,104200.0,1,organik,2,1
C04448,2,53,56100.0,1,organik,2,1
C04449,5,12,91600.0,0,organik,5,0
C04450,5,54,51500.0,0,iklan,1,1
C04451,3,46,60100.0,0,organik,3,0
C04452,4,41,114200.0,0,referral,4,0
C04453,0,57,74500.0,0,organik,1,0
C04454,3,27,74100.0,0,iklan,1,0
C04455,2,34,77000.0,0,organik,5,1
C04456,4,15,118100.0,1,organik,5,0
C04457,2,17,83300.0,1,iklan,4,0
C04458,1,12,56000.0,0,organik,5,0
C04459,2,52,71600.0,0,organik,5,0
C04460,1,5,66700.0,0,organik,3,0
C04461,4,49,85300.0,0,iklan,5,0
C04462,3,16,98600.0,0,referral,2,0
C04463,3,59,80000.0,0,organik,3,1
C04464,5,33,39100.0,0,referral,4,0
C04465,3,40,99200.0,0,organik,1,1
C04466,1,19,86800.0,1,iklan,5,0
C04467,1,50,50400.0,0,iklan,5,0
C04468,4,39,104000.0,1,organik,3,0
C04469,4,7,98100.0,0,iklan,4,0
C04470,1,3,64600.0,0,iklan,2,0
C04471,7,49,93300.0,0,organik,2,0
C04472,3,41,85000.0,0,iklan,4,0
C04473,3,2,85300.0,0,organik,4,0
C04474,5,18,67300.0,0,referral,3,0
C04475,4,38,97800.0,0,iklan,1,0
C04476,5,5,104800.0,0,iklan,1,0
C04477,4,29,120600.0,0,organik,5,0
C04478,3,36,109600.0,1,organik,3,0
C04479,2,37,94200.0,1,organik,3,0
C04480,8,21,57800.0,1,iklan,1,0
C04481,2,51,62100.0,0,referral,5,0
C04482,5,50,30700.0,0,iklan,1,0
C04483,4,26,86700.0,0,iklan,4,0
C04484,2,35,28200.0,1,organik,4,0
C04485,1,33,88900.0,0,referral,3,0
C04486,5,54,72300.0,0,iklan,5,0
C04487,2,25,104700.0,0,referral,2,1
C04488,5,3,103000.0,0,iklan,5,0
C04489,1,53,107000.0,0,iklan,3,1
C04490,3,6,104000.0,1,referral,1,0
C04491,4,18,92300.0,1,organik,4,0
C04492,5,15,90800.0,0,iklan,4,0
C04493,2,36,87800.0,0,organik,3,1
C04494,4,47,57600.0,0,iklan,5,1
C04495,5,32,51700.0,1,organik,5,0
C04496,4,3,69800.0,1,organik,5,0
C04497,3,46,94600.0,0,iklan,5,1
C04498,5,6,66500.0,0,iklan,3,0
C04499,3,40,126200.0,0,iklan,2,1
C04500,2,34,110100.0,1,organik,2,1
C04501,3,24,76900.0,0,iklan,5,0
C04502,3,55,69200.0,1,organik,1,1
C04503,2,45,54800.0,1,referral,3,0
C04504,3,26,57900.0,0,iklan,3,1
C04505,3,15,85300.0,1,iklan,5,1
C04506,3,39,130900.0,0,iklan,1,1
C04507,3,44,58100.0,1,iklan,2,1
C04508,7,42,60300.0,0,iklan,2,0
C04509,4,36,55200.0,0,referral,5,0
C04510,4,3,86700.0,0,organik,5,0
C04511,4,6,81900.0,0,iklan,4,0
C04512,3,16,77700.0,0,organik,5,0
C04513,2,52,58500.0,1,iklan,2,1
C04514,1,51,119200.0,1,organik,5,0
C04515,4,57,56300.0,0,referral,2,1
C04516,4,54,56100.0,1,organik,3,0
C04517,4,15,51200.0,0,organik,5,1
C04518,3,27,43300.0,0,iklan,5,0
C04519,3,26,82200.0,0,iklan,2,0
C04520,4,50,88500.0,1,organik,1,0
C04521,3,53,86800.0,0,organik,3,1
C04522,3,42,23000.0,1,iklan,2,1
C04523,4,1,72800.0,0,referral,5,0
C04524,2,5,103200.0,0,referral,3,0
C04525,8,38,122900.0,1,iklan,2,0
C04526,4,4,72100.0,0,iklan,1,0
C04527,2,27,77700.0,1,organik,4,1
C04528,2,10,85200.0,1,iklan,2,0
C04529,3,22,76100.0,1,referral,2,1
C04530,4,52,82100.0,0,iklan,5,1
C04531,2,59,35800.0,0,referral,2,1
C04532,4,37,89600.0,1,organik,2,1
C04533,4,24,107600.0,0,iklan,1,0
C04534,3,45,54400.0,1,organik,1,0
C04535,1,5,75100.0,0,organik,1,1
C04536,3,57,72900.0,1,organik,3,1
C04537,3,2,77900.0,0,organik,3,1
C04538,3,15,82200.0,1,iklan,3,1
C04539,1,6,26500.0,0,organik,4,0
C04540,3,41,70700.0,1,organik,4,0
C04541,6,2,41500.0,1,iklan,1,0
C04542,1,5,69800.0,0,iklan,5,0
C04543,4,25,100400.0,0,iklan,3,0
C04544,0,17,71700.0,1,organik,4,0
C04545,1,20,42200.0,0,organik,1,0
C04546,2,54,56200.0,1,iklan,2,0
C04547,1,54,81200.0,1,iklan,4,1
C04548,3,57,62000.0,1,referral,2,0
C04549,2,21,75700.0,0,organik,1,0
C04550,3,40,65500.0,0,organik,4,0
C04551,3,48,77300.0,1,organik,1,1
C04552,7,16,112500.0,1,organik,3,0
C04553,3,34,116600.0,0,organik,2,1
C04554,1,35,85200.0,1,organik,1,1
C04555,2,40,121400.0,0,referral,2,0
C04556,4,23,93900.0,1,organik,3,0
C04557,1,27,48100.0,0,organik,1,1
C04558,3,18,75200.0,1,iklan,2,0
C04559,2,4,57300.0,1,iklan,5,0
C04560,2,32,87300.0,0,iklan,2,0
C04561,1,5,86300.0,1,iklan,5,0
C04562,3,11,78200.0,1,organik,1,1
C04563,1,43,66900.0,0,iklan,3,1
C04564,2,59,91200.0,1,iklan,1,0
C04565,5,50,71600.0,0,iklan,1,0
C04566,8,2,99600.0,0,organik,1,0
C04567,3,44,64800.0,1,iklan,2,0
C04568,3,54,32000.0,0,organik,3,0
C04569,3,35,102100.0,1,iklan,1,1
C04570,3,31,89000.0,1,iklan,4,0
C04571,2,20,68000.0,1,organik,5,1
C04572,2,27,89100.0,0,iklan,1,0
C04573,4,13,104700.0,0,iklan,3,0
C04574,2,10,91600.0,1,organik,2,0
C04575,2,6,79700.0,0,organik,1,0
C04576,4,7,62800.0,1,organik,3,0
C04577,4,14,26700.0,1,iklan,2,0
C04578,3,46,80600.0,0,iklan,4,0
C04579,8,49,78400.0,1,organik,3,0
C04580,2,38,73300.0,1,referral,3,0
C04581,5,20,81500.0,0,organik,5,0
C04582,3,48,96000.0,0,organik,2,1
C04583,3,10,119700.0,0,iklan,5,1
C04584,4,9,77900.0,1,referral,5,0
C04585,3,2,82200.0,1,iklan,3,0
C04586,3,12,128400.0,0,organik,5,0
C04587,4,19,98200.0,1,iklan,5,0
C04588,3,23,60300.0,1,organik,1,0
C04589,2,3,104900.0,0,iklan,1,0
C04590,5,20,64800.0,1,organik,1,0
C04591,8,11,108300.0,0,iklan,5,0
C04592,2,43,64900.0,1,referral,2,0
C04593,5,24,98800.0,1,iklan,3,0
C04594,6,28,100100.0,1,iklan,5,0
C04595,2,43,78500.0,0,organik,1,0
C04596,3,37,75600.0,1,iklan,1,1
C04597,2,41,93300.0,1,iklan,5,1
C04598,0,12,109900.0,1,organik,3,0
C04599,3,10,77500.0,1,organik,5,0
C04600,1,12,94800.0,0,organik,2,0
C04601,5,18,99300.0,0,organik,3,0
C04602,2,50,29300.0,0,iklan,3,0
C04603,6,19,28800.0,0,iklan,1,0
C04604,4,34,68500.0,1,referral,5,0
C04605,2,53,68000.0,0,iklan,3,0
C04606,4,56,17300.0,0,iklan,2,0
C04607,3,9,97200.0,0,organik,2,0
C04608,0,28,63900.0,1,iklan,2,1
C04609,4,46,51800.0,0,referral,2,0
C04610,3,54,109800.0,1,iklan,2,0
C04611,2,30,42300.0,0,iklan,5,0
C04612,1,39,83800.0,0,organik,1,0
C04613,3,55,47900.0,0,iklan,1,0
C04614,7,31,130900.0,0,iklan,2,0
C04615,5,18,47000.0,1,iklan,5,0
C04616,4,2,58900.0,1,organik,5,0
C04617,0,44,97500.0,1,organik,5,1
C04618,1,59,71700.0,0,iklan,1,1
C04619,1,46,111800.0,1,organik,4,0
C04620,1,5,60200.0,0,referral,3,0
C04621,0,36,83900.0,0,organik,3,1
C04622,1,33,106300.0,1,iklan,1,1
C04623,1,50,103500.0,1,organik,3,1
C04624,1,32,84500.0,0,referral,2,0
C04625,3,15,46100.0,1,iklan,3,0
C04626,3,1,80200.0,0,organik,5,0
C04627,2,59,35500.0,1,organik,4,1
C04628,2,22,66200.0,0,referral,3,0
C04629,6,2,117600.0,0,organik,5,0
C04630,0,53,64300.0,0,iklan,4,1
C04631,8,31,61500.0,0,iklan,5,0
C04632,4,13,75200.0,1,organik,3,0
C04633,4,49,104800.0,1,iklan,2,0
C04634,3,23,48500.0,0,iklan,5,0
C04635,3,37,65200.0,0,organik,3,0
C04636,2,47,49000.0,0,organik,2,0
C04637,3,34,63700.0,0,referral,2,1
C04638,1,2,51000.0,0,organik,3,0
C04639,5,28,46600.0,0,organik,4,0
C04640,5,48,83900.0,0,organik,4,0
C04641,1,16,95200.0,0,iklan,3,0
C04642,5,36,80000.0,0,organik,5,0
C04643,5,34,113800.0,0,referral,2,0
C04644,4,9,84900.0,0,iklan,4,0
C04645,3,45,85100.0,0,referral,3,0
C04646,3,58,97300.0,0,referral,3,0
C04647,2,44,112900.0,0,organik,2,0
C04648,3,12,88100.0,0,iklan,5,0
C04649,4,16,72300.0,0,organik,1,0
C04650,2,16,145300.0,0,organik,5,0
C04651,6,23,50900.0,0,organik,5,0
C04652,6,36,84900.0,0,iklan,5,0
C04653,4,48,110400.0,1,iklan,1,1
C04654,0,10,90600.0,0,organik,3,1
C04655,6,50,62900.0,0,iklan,5,0
C04656,1,36,100400.0,0,iklan,5,0
C04657,10,51,103200.0,0,referral,3,0
C04658,2,20,60200.0,0,iklan,1,1
C04659,3,7,59200.0,0,iklan,1,0
C04660,4,59,80600.0,1,organik,3,1
C04661,2,52,88300.0,1,iklan,5,1
C04662,3,30,61800.0,0,referral,1,1
C04663,5,42,89700.0,1,organik,3,0
C04664,5,20,118000.0,0,iklan,1,0
C04665,0,19,81400.0,1,iklan,1,1
C04666,2,39,68800.0,0,organik,2,1
C04667,2,16,24700.0,0,iklan,2,1
C04668,3,31,103500.0,0,iklan,3,0
C04669,5,5,114900.0,0,organik,4,0
C04670,2,52,39100.0,1,iklan,3,1
C04671,1,1,29300.0,0,organik,1,0
C04672,6,8,101200.0,0,referral,3,0
C04673,1,56,72900.0,0,iklan,2,0
C04674,3,4,15900.0,0,iklan,3,0
C04675,2,49,111400.0,0,organik,3,1
C04676,2,51,81700.0,0,referral,3,1
C04677,2,37,104200.0,1,organik,4,0
C04678,4,33,84900.0,1,referral,1,1
C04679,4,7,93400.0,0,referral,1,0
C04680,1,52,68700.0,0,iklan,3,1
C04681,2,39,69100.0,0,iklan,5,1
C04682,5,2,89000.0,1,iklan,2,0
C04683,3,50,113000.0,0,iklan,5,0
C04684,4,13,58100.0,1,iklan,2,0
C04685,0,7,29200.0,1,iklan,2,0
C04686,3,55,55200.0,0,iklan,2,1
C04687,3,2,88600.0,0,organik,2,0
C04688,6,45,67000.0,0,referral,4,1
C04689,6,43,58000.0,0,organik,4,1
C04690,7,49,54200.0,0,referral,3,0
C04691,6,43,49700.0,1,iklan,5,0
C04692,1,16,73000.0,0,iklan,1,1
C04693,0,24,39600.0,0,iklan,2,1
C04694,5,39,136900.0,0,organik,5,0
C04695,5,40,70000.0,1,iklan,2,0
C04696,4,55,63500.0,1,iklan,1,1
C04697,5,37,80400.0,0,referral,3,0
C04698,2,43,85300.0,0,iklan,2,1
C04699,0,32,89900.0,0,organik,2,1
C04700,2,51,65300.0,0,referral,3,1
C04701,2,7,102100.0,0,iklan,2,0
C04702,4,19,69800.0,0,iklan,4,0
C04703,2,52,103600.0,1,iklan,2,1
C04704,4,31,72200.0,1,organik,4,0
C04705,1,12,83000.0,0,iklan,3,1
C04706,4,38,21600.0,0,organik,2,0
C04707,3,52,73700.0,0,iklan,1,0
C04708,3,2,84800.0,0,iklan,4,0
C04709,2,12,27600.0,0,organik,1,0
C04710,3,50,118900.0,1,organik,3,1
C04711,2,40,61000.0,1,iklan,4,1
C04712,4,45,47100.0,0,organik,2,1
C04713,2,13,67700.0,0,iklan,2,0
C04714,4,55,63700.0,0,organik,3,0
C04715,1,37,77800.0,0,referral,4,0
C04716,2,39,39500.0,1,organik,3,1
C04717,1,35,104600.0,0,organik,3,0
C04718,0,26,65400.0,1,iklan,3,1
C04719,4,25,58300.0,0,iklan,4,0
C04720,3,21,103500.0,0,organik,5,0
C04721,2,54,73300.0,0,iklan,1,0
C04722,5,45,60400.0,1,iklan,5,0
C04723,2,18,73200.0,0,organik,4,0
C04724,5,51,73800.0,0,organik,5,0
C04725,1,18,113000.0,0,iklan,2,1
C04726,3,53,95200.0,1,organik,4,0
C04727,4,43,64000.0,0,organik,4,0
C04728,3,23,56900.0,0,organik,1,0
C04729,4,32,48900.0,0,iklan,3,1
C04730,2,57,92500.0,0,organik,5,0
C04731,2,45,74700.0,1,iklan,2,0
C04732,2,19,92600.0,0,organik,1,0
C04733,7,33,24900.0,0,referral,1,0
C04734,4,20,84600.0,0,referral,4,0
C04735,1,45,52500.0,0,iklan,1,1
C04736,3,24,89400.0,1,organik,3,0
C04737,0,51,70700.0,0,organik,5,0
C04738,4,4,33700.0,1,organik,5,0
C04739,3,11,82200.0,1,referral,3,0
C04740,1,18,97800.0,0,organik,2,1
C04741,3,54,77200.0,0,iklan,4,0
C04742,2,22,73400.0,0,organik,5,1
C04743,1,11,63000.0,0,organik,1,0
C04744,4,26,66000.0,1,iklan,4,0
C04745,5,3,75400.0,1,organik,1,0
C04746,3,6,91400.0,1,iklan,3,0
C04747,4,49,70200.0,0,iklan,2,0
C04748,2,26,82500.0,0,organik,3,1
C04749,4,24,66700.0,1,iklan,2,0
C04750,6,4,73300.0,0,organik,1,0
C04751,3,28,58300.0,1,organik,1,1
C04752,7,13,52100.0,0,organik,2,0
C04753,4,20,52100.0,0,iklan,5,1
C04754,8,1,100500.0,0,organik,5,0
C04755,1,44,94100.0,0,referral,5,0
C04756,8,10,65300.0,1,organik,5,0
C04757,1,20,75800.0,0,iklan,5,0
C04758,3,21,87500.0,1,organik,4,0
C04759,3,46,15000.0,0,organik,5,0
C04760,3,55,65500.0,0,iklan,5,0
C04761,5,20,68200.0,0,organik,3,0
C04762,1,14,69800.0,0,iklan,1,0
C04763,3,8,69300.0,1,referral,1,0
C04764,2,50,81700.0,0,iklan,4,0
C04765,3,39,40100.0,0,iklan,1,0
C04766,3,47,85000.0,1,iklan,4,1
C04767,0,53,70500.0,0,organik,5,1
C04768,5,20,83200.0,0,referral,5,0
C04769,3,16,87900.0,1,organik,3,0
C04770,5,2,66300.0,0,organik,2,0
C04771,4,26,66000.0,0,iklan,1,1
C04772,2,2,40600.0,0,organik,5,0
C04773,5,31,90400.0,0,organik,3,0
C04774,3,21,110100.0,0,referral,2,0
C04775,8,18,37700.0,0,iklan,5,0
C04776,3,14,72500.0,0,iklan,1,1
C04777,3,26,68900.0,0,iklan,4,0
C04778,4,14,87800.0,0,organik,3,0
C04779,3,55,29100.0,1,organik,2,1
C04780,4,29,83400.0,1,referral,2,0
C04781,3,35,98000.0,0,organik,3,0
C04782,2,48,113700.0,0,referral,5,0
C04783,5,42,66500.0,0,iklan,2,1
C04784,1,19,49600.0,0,organik,1,0
C04785,1,23,68200.0,0,organik,3,0
C04786,7,57,110600.0,0,iklan,1,1
C04787,7,42,108600.0,1,iklan,2,0
C04788,2,3,71400.0,0,iklan,5,0
C04789,5,44,57800.0,1,iklan,3,1
C04790,2,8,103300.0,0,iklan,1,0
C04791,4,26,59900.0,0,organik,5,0
C04792,2,44,62600.0,1,iklan,2,1
C04793,6,18,64000.0,0,organik,5,0
C04794,6,30,94900.0,0,iklan,3,0
C04795,3,14,80700.0,0,organik,5,1
C04796,0,52,101800.0,0,organik,3,1
C04797,4,58,27400.0,0,organik,4,0
C04798,4,52,45400.0,0,iklan,2,0
C04799,8,35,45000.0,0,organik,5,0
C04800,1,11,118800.0,0,iklan,4,0
C04801,3,47,80300.0,1,organik,5,1
C04802,3,40,78300.0,0,referral,1,1
C04803,6,21,41700.0,1,iklan,1,0
C04804,4,58,70600.0,0,organik,5,1
C04805,4,4,67700.0,0,referral,3,0
C04806,4,45,80900.0,0,referral,2,0
C04807,1,36,84200.0,1,referral,2,1
C04808,6,30,24000.0,1,referral,5,0
C04809,3,19,78300.0,0,iklan,3,0
C04810,4,28,80100.0,0,organik,3,0
C04811,5,2,83000.0,1,organik,2,0
C04812,2,9,59500.0,1,iklan,1,1
C04813,4,43,68400.0,1,organik,5,1
C04814,2,3,88600.0,1,iklan,1,1
C04815,1,23,75800.0,0,iklan,1,1
C04816,2,31,57800.0,0,organik,1,0
C04817,5,24,58600.0,0,iklan,1,0
C04818,3,18,109900.0,1,organik,2,0
C04819,3,5,83800.0,0,iklan,5,0
C04820,0,26,37300.0,0,organik,1,1
C04821,5,2,49600.0,0,organik,5,0
C04822,3,40,56300.0,1,referral,1,0
C04823,7,51,76600.0,0,organik,4,0
C04824,4,15,93900.0,0,organik,2,1
C04825,4,31,99800.0,1,iklan,4,0
C04826,1,32,61300.0,1,referral,2,1
C04827,2,23,110600.0,0,iklan,5,0
C04828,1,43,65500.0,1,organik,2,1
C04829,6,23,40600.0,0,organik,2,0
C04830,2,15,85000.0,1,organik,5,0
C04831,0,3,43800.0,1,iklan,5,0
C04832,3,11,80500.0,1,iklan,1,0
C04833,2,12,84100.0,0,iklan,2,0
C04834,1,40,77700.0,0,referral,3,0
C04835,2,41,118200.0,1,iklan,1,1
C04836,7,25,107500.0,0,referral,2,0
C04837,3,20,53000.0,0,organik,3,0
C04838,2,1,45800.0,0,iklan,4,0
C04839,2,6,85400.0,0,organik,2,0
C04840,5,53,67500.0,0,iklan,2,0
C04841,4,29,51900.0,1,iklan,2,0
C04842,2,3,100300.0,0,iklan,5,0
C04843,5,28,82300.0,0,iklan,1,1
C04844,4,3,94400.0,0,referral,2,0
C04845,6,49,48100.0,0,iklan,4,1
C04846,5,44,76200.0,0,organik,1,1
C04847,3,5,96600.0,0,organik,4,0
C04848,6,27,75300.0,0,iklan,3,0
C04849,3,13,62800.0,0,iklan,5,0
C04850,3,57,65800.0,0,organik,1,1
C04851,1,7,76700.0,1,organik,5,0
C04852,2,34,129800.0,0,referral,4,0
C04853,3,6,77000.0,0,iklan,5,0
C04854,3,35,60600.0,0,iklan,4,0
C04855,1,12,84800.0,1,organik,3,0
C04856,3,33,44500.0,1,iklan,2,1
C04857,5,43,49600.0,0,iklan,5,0
C04858,1,57,90200.0,1,iklan,3,1
C04859,4,24,171600.0,0,organik,1,0
C04860,2,47,74000.0,0,iklan,1,1
C04861,4,14,48100.0,0,organik,2,0
C04862,3,21,103700.0,0,organik,4,0
C04863,3,28,70000.0,0,organik,2,0
C04864,3,12,55100.0,0,organik,3,0
C04865,3,37,100600.0,1,organik,2,0
C04866,0,8,85000.0,0,iklan,4,0
C04867,4,1,97800.0,1,iklan,4,0
C04868,3,53,47700.0,0,organik,4,1
C04869,4,49,88500.0,1,iklan,1,1
C04870,5,20,69700.0,0,referral,2,0
C04871,3,35,125100.0,0,referral,1,0
C04872,3,39,80900.0,0,iklan,5,0
C04873,5,20,100800.0,1,organik,4,0
C04874,3,25,72300.0,0,organik,2,0
C04875,5,29,28900.0,0,organik,2,0
C04876,4,56,88200.0,1,organik,4,0
C04877,5,44,58900.0,0,organik,5,0
C04878,5,38,51200.0,0,iklan,4,0
C04879,2,5,77500.0,1,iklan,2,0
C04880,2,9,51300.0,0,iklan,2,0
C04881,4,16,80900.0,0,organik,3,0
C04882,1,6,102500.0,0,referral,4,0
C04883,1,6,55900.0,1,organik,3,1
C04884,3,40,119100.0,1,organik,1,0
C04885,8,7,30500.0,0,iklan,1,0
C04886,2,10,63700.0,0,organik,3,0
C04887,2,57,53500.0,0,organik,1,0
C04888,5,2,46000.0,1,iklan,2,0
C04889,3,37,112200.0,1,referral,3,1
C04890,1,34,15000.0,0,organik,5,1
C04891,1,31,45600.0,0,organik,3,1
C04892,5,25,70600.0,1,organik,5,0
C04893,7,56,46700.0,0,iklan,1,1
C04894,5,30,48800.0,0,iklan,3,0
C04895,3,17,94100.0,1,referral,2,0
C04896,6,53,103500.0,0,organik,1,0
C04897,3,28,97500.0,1,organik,2,0
C04898,2,47,89300.0,1,iklan,4,0
C04899,4,5,64500.0,1,organik,3,0
C04900,3,6,85100.0,0,referral,2,0
C04901,4,47,107400.0,1,iklan,3,1
C04902,3,52,66800.0,0,organik,1,0
C04903,2,38,75900.0,0,organik,5,1
C04904,4,17,122300.0,0,iklan,5,0
C04905,1,23,83900.0,0,iklan,1,0
C04906,4,11,98300.0,0,organik,1,0
C04907,1,53,65200.0,0,organik,5,0
C04908,4,35,87500.0,0,iklan,4,1
C04909,3,28,73000.0,0,organik,2,0
C04910,7,17,16400.0,0,iklan,1,0
C04911,3,52,38800.0,1,organik,4,1
C04912,3,15,42200.0,1,referral,1,0
C04913,0,21,70300.0,0,iklan,3,1
C04914,4,38,73300.0,0,iklan,5,1
C04915,1,46,88000.0,0,organik,5,1
C04916,3,45,71800.0,0,iklan,1,1
C04917,6,16,48400.0,0,organik,3,0
C04918,5,35,47500.0,0,iklan,5,1
C04919,2,7,91500.0,0,organik,5,0
C04920,1,3,30800.0,0,organik,4,0
C04921,0,11,111300.0,0,iklan,1,1
C04922,4,52,62100.0,1,referral,4,0
C04923,2,27,105000.0,0,iklan,1,0
C04924,1,26,28700.0,0,iklan,5,1
C04925,1,41,111900.0,1,referral,5,0
C04926,3,36,130700.0,0,organik,4,0
C04927,0,43,101500.0,0,organik,5,1
C04928,4,19,92500.0,0,organik,5,0
C04929,2,11,72300.0,0,organik,5,0
C04930,1,40,68600.0,1,organik,1,1
C04931,3,7,63100.0,0,organik,1,0
C04932,4,9,60200.0,0,iklan,4,0
C04933,4,51,94000.0,0,organik,2,0
C04934,4,1,84300.0,1,organik,3,0
C04935,3,25,96700.0,0,referral,5,0
C04936,5,49,81800.0,1,referral,4,0
C04937,3,17,34600.0,1,iklan,2,1
C04938,5,28,63300.0,1,iklan,2,1
C04939,4,14,93600.0,1,referral,1,0
C04940,1,9,73100.0,0,organik,3,0
C04941,3,34,30700.0,0,referral,5,0
C04942,4,30,48000.0,1,referral,4,0
C04943,5,23,118600.0,0,organik,4,0
C04944,2,56,58700.0,0,iklan,5,1
C04945,5,24,92900.0,0,referral,2,0
C04946,5,16,106100.0,1,iklan,4,0
C04947,3,55,61500.0,0,iklan,3,0
C04948,7,35,118200.0,0,iklan,5,0
C04949,2,2,69200.0,0,organik,2,0
C04950,2,21,71600.0,1,organik,4,1
C04951,3,31,30600.0,0,organik,3,0
C04952,1,49,78000.0,1,iklan,5,0
C04953,4,21,86500.0,0,iklan,5,0
C04954,2,1,87900.0,1,iklan,1,1
C04955,7,31,87000.0,1,organik,1,0
C04956,0,36,56200.0,0,organik,2,1
C04957,2,55,53000.0,0,organik,4,1
C04958,4,11,63600.0,0,organik,1,0
C04959,4,40,57400.0,1,iklan,3,1
C04960,1,49,71300.0,0,iklan,4,1
C04961,4,20,66400.0,0,organik,4,0
C04962,6,18,34200.0,0,organik,1,0
C04963,6,39,91900.0,0,iklan,4,0
C04964,2,5,61500.0,0,iklan,5,0
C04965,5,18,69200.0,1,organik,3,0
C04966,4,5,61600.0,0,iklan,4,0
C04967,2,23,92700.0,0,organik,3,0
C04968,4,17,43900.0,1,organik,1,0
C04969,1,51,39700.0,0,iklan,4,1
