transaksi_id,produk_id,jumlah,harga_satuan,nilai
T0140984,P06,2,28000,56000
T0140985,P05,1,15000,15000
T0140986,P01,1,22000,22000
T0140986,P10,1,20000,20000
T0140987,P10,1,20000,20000
T0140987,P08,1,18000,18000
T0140987,P07,1,24000,24000
T0140988,P01,1,22000,22000
T0140989,P12,1,14000,14000
T0140989,P04,1,25000,25000
T0140989,P03,3,25000,75000
T0140990,P04,1,25000,25000
T0140990,P01,1,22000,22000
T0140991,P06,1,28000,28000
T0140991,P08,1,18000,18000
T0140991,P12,1,14000,14000
T0140992,P06,1,28000,28000
T0140992,P03,1,25000,25000
T0140992,P12,3,14000,42000
T0140992,P05,1,15000,15000
T0140993,P08,1,18000,18000
T0140993,P01,1,22000,22000
T0140993,P03,2,25000,50000
T0140994,P13,1,12000,12000
T0140995,P04,1,25000,25000
T0140996,P02,2,18000,36000
T0140997,P13,1,12000,12000
T0140998,P06,1,28000,28000
T0140999,P07,1,24000,24000
T0140999,P01,2,22000,44000
T0141000,P01,2,22000,44000
T0141000,P03,3,25000,75000
T0141000,P05,2,15000,30000
T0141001,P01,2,22000,44000
T0141001,P08,2,18000,36000
T0141001,P09,2,15000,30000
T0141002,P14,2,65000,130000
T0141003,P06,1,28000,28000
T0141004,P04,1,25000,25000
T0141005,P02,2,18000,36000
T0141006,P11,2,35000,70000
T0141006,P01,1,22000,22000
T0141006,P15,1,95000,95000
T0141006,P09,1,15000,15000
T0141007,P02,1,18000,18000
T0141007,P04,1,25000,25000
T0141008,P07,1,24000,24000
T0141008,P06,3,28000,84000
T0141009,P05,2,15000,30000
T0141009,P14,1,65000,65000
T0141009,P08,1,18000,18000
T0141010,P12,1,14000,14000
T0141011,P08,1,18000,18000
T0141012,P06,3,28000,84000
T0141012,P02,1,18000,18000
T0141013,P07,2,24000,48000
T0141013,P01,1,22000,22000
T0141014,P01,1,22000,22000
T0141014,P06,1,28000,28000
T0141015,P03,1,25000,25000
T0141015,P08,1,18000,18000
T0141015,P01,2,22000,44000
T0141016,P01,2,22000,44000
T0141017,P01,1,22000,22000
T0141017,P02,3,18000,54000
T0141018,P02,1,18000,18000
T0141018,P06,2,28000,56000
T0141019,P08,1,18000,18000
T0141019,P07,1,24000,24000
T0141020,P12,2,14000,28000
T0141020,P13,2,12000,24000
T0141021,P01,1,22000,22000
T0141021,P10,1,20000,20000
T0141022,P03,1,25000,25000
T0141022,P02,1,18000,18000
T0141023,P05,1,15000,15000
T0141024,P03,1,25000,25000
T0141025,P02,1,18000,18000
T0141025,P04,2,25000,50000
T0141026,P01,1,22000,22000
T0141026,P03,2,25000,50000
T0141027,P02,1,18000,18000
T0141028,P03,1,25000,25000
T0141029,P02,1,18000,18000
T0141029,P03,1,25000,25000
T0141029,P05,1,15000,15000
T0141029,P01,1,22000,22000
T0141030,P05,1,15000,15000
T0141031,P02,1,18000,18000
T0141031,P14,1,65000,65000
T0141032,P04,1,25000,25000
T0141032,P07,1,24000,24000
T0141033,P02,1,18000,18000
T0141033,P15,2,95000,190000
T0141034,P04,2,25000,50000
T0141034,P12,2,14000,28000
T0141034,P05,1,15000,15000
T0141035,P06,1,28000,28000
T0141036,P06,1,28000,28000
T0141037,P13,1,12000,12000
T0141037,P10,1,20000,20000
T0141037,P08,1,18000,18000
T0141038,P06,1,28000,28000
T0141038,P14,1,65000,65000
T0141038,P02,2,18000,36000
T0141038,P03,2,25000,50000
T0141039,P03,2,25000,50000
T0141039,P04,1,25000,25000
T0141040,P08,1,18000,18000
T0141040,P07,2,24000,48000
T0141041,P03,1,25000,25000
T0141041,P01,1,22000,22000
T0141042,P15,1,95000,95000
T0141043,P13,1,12000,12000
T0141044,P07,1,24000,24000
T0141044,P06,2,28000,56000
T0141045,P01,1,22000,22000
T0141045,P08,2,18000,36000
T0141046,P01,3,22000,66000
T0141047,P07,1,24000,24000
T0141047,P05,1,15000,15000
T0141048,P01,1,22000,22000
T0141048,P10,1,20000,20000
T0141049,P10,1,20000,20000
T0141049,P08,1,18000,18000
T0141050,P15,1,95000,95000
T0141050,P01,2,22000,44000
T0141051,P02,1,18000,18000
T0141052,P11,1,35000,35000
T0141053,P05,1,15000,15000
T0141053,P03,3,25000,75000
T0141054,P13,1,12000,12000
T0141054,P03,1,25000,25000
T0141055,P02,1,18000,18000
T0141056,P03,2,25000,50000
T0141056,P02,2,18000,36000
T0141056,P05,2,15000,30000
T0141057,P01,2,22000,44000
T0141057,P08,1,18000,18000
T0141057,P02,1,18000,18000
T0141057,P15,1,95000,95000
T0141058,P02,1,18000,18000
T0141058,P04,1,25000,25000
T0141059,P02,1,18000,18000
T0141059,P05,1,15000,15000
T0141059,P04,1,25000,25000
T0141060,P03,3,25000,75000
T0141060,P06,2,28000,56000
T0141060,P15,2,95000,190000
T0141060,P05,2,15000,30000
T0141061,P06,1,28000,28000
T0141061,P05,1,15000,15000
T0141062,P05,2,15000,30000
T0141062,P02,1,18000,18000
T0141062,P06,1,28000,28000
T0141063,P06,1,28000,28000
T0141063,P04,1,25000,25000
T0141064,P08,1,18000,18000
T0141065,P02,1,18000,18000
T0141065,P08,1,18000,18000
T0141065,P07,1,24000,24000
T0141066,P01,1,22000,22000
T0141067,P01,2,22000,44000
T0141067,P14,1,65000,65000
T0141068,P07,2,24000,48000
T0141068,P05,1,15000,15000
T0141069,P06,1,28000,28000
T0141070,P03,3,25000,75000
T0141071,P03,1,25000,25000
T0141071,P05,1,15000,15000
T0141072,P10,1,20000,20000
T0141073,P06,2,28000,56000
T0141074,P03,1,25000,25000
T0141075,P11,1,35000,35000
T0141075,P04,1,25000,25000
T0141076,P07,1,24000,24000
T0141076,P08,1,18000,18000
T0141077,P07,1,24000,24000
T0141078,P06,1,28000,28000
T0141078,P12,1,14000,14000
T0141078,P11,2,35000,70000
T0141078,P13,1,12000,12000
T0141079,P02,1,18000,18000
T0141079,P01,1,22000,22000
T0141079,P07,1,24000,24000
T0141080,P11,2,35000,70000
T0141081,P08,3,18000,54000
T0141082,P04,2,25000,50000
T0141082,P07,1,24000,24000
T0141083,P07,1,24000,24000
T0141084,P09,1,15000,15000
T0141085,P09,1,15000,15000
T0141085,P07,2,24000,48000
T0141085,P03,2,25000,50000
T0141085,P06,1,28000,28000
T0141086,P10,1,20000,20000
T0141086,P08,1,18000,18000
T0141087,P10,1,20000,20000
T0141087,P07,1,24000,24000
T0141087,P08,2,18000,36000
T0141088,P10,1,20000,20000
T0141088,P07,2,24000,48000
T0141088,P05,1,15000,15000
T0141088,P03,1,25000,25000
T0141089,P05,1,15000,15000
T0141090,P04,1,25000,25000
T0141091,P07,2,24000,48000
T0141092,P15,1,95000,95000
T0141093,P03,1,25000,25000
T0141093,P04,2,25000,50000
T0141094,P09,1,15000,15000
T0141094,P14,1,65000,65000
T0141095,P03,1,25000,25000
T0141096,P06,1,28000,28000
T0141097,P08,1,18000,18000
T0141097,P02,3,18000,54000
T0141097,P06,1,28000,28000
T0141098,P12,1,14000,14000
T0141099,P07,1,24000,24000
T0141100,P07,1,24000,24000
T0141100,P06,1,28000,28000
T0141100,P02,1,18000,18000
T0141100,P14,1,65000,65000
T0141101,P08,2,18000,36000
T0141102,P11,1,35000,35000
T0141102,P02,1,18000,18000
T0141102,P01,2,22000,44000
T0141102,P03,1,25000,25000
T0141103,P10,1,20000,20000
T0141104,P07,2,24000,48000
T0141105,P08,1,18000,18000
T0141105,P02,1,18000,18000
T0141106,P08,1,18000,18000
T0141106,P07,1,24000,24000
T0141106,P06,1,28000,28000
T0141107,P07,1,24000,24000
T0141107,P05,1,15000,15000
T0141107,P14,1,65000,65000
T0141108,P08,1,18000,18000
T0141108,P04,2,25000,50000
T0141108,P05,3,15000,45000
T0141109,P12,1,14000,14000
T0141110,P07,1,24000,24000
T0141110,P13,1,12000,12000
T0141111,P04,1,25000,25000
T0141112,P01,1,22000,22000
T0141112,P09,1,15000,15000
T0141113,P13,1,12000,12000
T0141113,P08,1,18000,18000
T0141114,P02,1,18000,18000
T0141115,P07,1,24000,24000
T0141115,P06,1,28000,28000
T0141116,P02,2,18000,36000
T0141117,P04,1,25000,25000
T0141117,P08,1,18000,18000
T0141118,P01,1,22000,22000
T0141119,P12,1,14000,14000
T0141119,P04,1,25000,25000
T0141120,P01,2,22000,44000
T0141120,P04,1,25000,25000
T0141121,P05,1,15000,15000
T0141121,P07,1,24000,24000
T0141121,P04,1,25000,25000
T0141121,P06,1,28000,28000
T0141122,P02,1,18000,18000
T0141123,P02,3,18000,54000
T0141124,P06,2,28000,56000
T0141124,P13,2,12000,24000
T0141125,P07,1,24000,24000
T0141125,P04,1,25000,25000
T0141125,P02,1,18000,18000
T0141126,P07,1,24000,24000
T0141127,P06,1,28000,28000
T0141128,P15,1,95000,95000
T0141128,P01,1,22000,22000
T0141129,P13,3,12000,36000
T0141129,P04,1,25000,25000
T0141129,P12,2,14000,28000
T0141130,P03,1,25000,25000
T0141131,P07,1,24000,24000
T0141132,P08,1,18000,18000
T0141133,P01,1,22000,22000
T0141133,P07,1,24000,24000
T0141134,P01,1,22000,22000
T0141134,P03,1,25000,25000
T0141135,P06,1,28000,28000
T0141136,P07,1,24000,24000
T0141136,P04,1,25000,25000
T0141137,P01,1,22000,22000
T0141137,P07,1,24000,24000
T0141137,P03,1,25000,25000
T0141138,P01,1,22000,22000
T0141139,P06,1,28000,28000
T0141140,P05,2,15000,30000
T0141140,P04,1,25000,25000
T0141140,P08,1,18000,18000
T0141140,P12,1,14000,14000
T0141141,P05,1,15000,15000
T0141142,P04,1,25000,25000
T0141142,P11,3,35000,105000
T0141142,P07,1,24000,24000
T0141142,P08,3,18000,54000
T0141143,P04,1,25000,25000
T0141143,P02,1,18000,18000
T0141143,P01,1,22000,22000
T0141144,P04,1,25000,25000
T0141145,P04,3,25000,75000
T0141145,P03,1,25000,25000
T0141146,P09,1,15000,15000
T0141147,P14,1,65000,65000
T0141148,P10,1,20000,20000
T0141149,P05,1,15000,15000
T0141149,P02,1,18000,18000
T0141149,P07,1,24000,24000
T0141150,P06,1,28000,28000
T0141151,P03,1,25000,25000
T0141151,P10,1,20000,20000
T0141152,P08,1,18000,18000
T0141153,P08,1,18000,18000
T0141153,P07,1,24000,24000
T0141154,P08,1,18000,18000
T0141155,P07,3,24000,72000
T0141155,P08,1,18000,18000
T0141155,P06,3,28000,84000
T0141156,P01,1,22000,22000
T0141156,P08,1,18000,18000
T0141156,P06,1,28000,28000
T0141156,P03,1,25000,25000
T0141157,P11,1,35000,35000
T0141158,P05,1,15000,15000
T0141159,P01,3,22000,66000
T0141159,P08,2,18000,36000
T0141159,P12,1,14000,14000
T0141160,P01,2,22000,44000
T0141160,P04,2,25000,50000
T0141161,P07,1,24000,24000
T0141161,P14,1,65000,65000
T0141162,P07,1,24000,24000
T0141163,P06,2,28000,56000
T0141163,P09,1,15000,15000
T0141164,P03,2,25000,50000
T0141165,P03,1,25000,25000
T0141166,P09,1,15000,15000
T0141166,P04,1,25000,25000
T0141167,P14,1,65000,65000
T0141168,P01,1,22000,22000
T0141168,P06,1,28000,28000
T0141168,P02,1,18000,18000
T0141169,P06,1,28000,28000
T0141170,P07,3,24000,72000
T0141170,P04,1,25000,25000
T0141171,P06,2,28000,56000
T0141171,P02,1,18000,18000
T0141171,P05,1,15000,15000
T0141171,P04,1,25000,25000
T0141172,P01,3,22000,66000
T0141172,P10,1,20000,20000
T0141172,P07,1,24000,24000
T0141173,P08,1,18000,18000
T0141173,P05,1,15000,15000
T0141174,P01,1,22000,22000
T0141174,P08,1,18000,18000
T0141175,P03,1,25000,25000
T0141176,P13,2,12000,24000
T0141176,P02,2,18000,36000
T0141177,P03,2,25000,50000
T0141178,P02,1,18000,18000
T0141179,P06,1,28000,28000
T0141179,P07,1,24000,24000
T0141180,P03,1,25000,25000
T0141181,P01,2,22000,44000
T0141182,P05,2,15000,30000
T0141183,P14,1,65000,65000
T0141184,P02,1,18000,18000
T0141184,P15,2,95000,190000
T0141184,P04,1,25000,25000
T0141184,P03,2,25000,50000
T0141185,P04,1,25000,25000
T0141185,P14,2,65000,130000
T0141186,P08,3,18000,54000
T0141187,P05,1,15000,15000
T0141187,P11,1,35000,35000
T0141188,P02,3,18000,54000
T0141188,P07,1,24000,24000
T0141188,P06,3,28000,84000
T0141189,P07,1,24000,24000
T0141189,P05,1,15000,15000
T0141190,P10,2,20000,40000
T0141190,P03,3,25000,75000
T0141191,P11,3,35000,105000
T0141191,P10,2,20000,40000
T0141192,P06,3,28000,84000
T0141193,P11,1,35000,35000
T0141194,P06,1,28000,28000
T0141195,P12,1,14000,14000
T0141196,P05,1,15000,15000
T0141197,P04,1,25000,25000
T0141197,P06,1,28000,28000
T0141198,P06,1,28000,28000
T0141199,P01,2,22000,44000
T0141200,P06,1,28000,28000
T0141200,P01,2,22000,44000
T0141201,P04,1,25000,25000
T0141201,P02,1,18000,18000
T0141201,P07,1,24000,24000
T0141201,P06,1,28000,28000
T0141202,P06,1,28000,28000
T0141203,P11,1,35000,35000
T0141203,P03,1,25000,25000
T0141203,P09,2,15000,30000
T0141204,P05,1,15000,15000
T0141204,P10,1,20000,20000
T0141205,P04,1,25000,25000
T0141205,P01,1,22000,22000
T0141205,P08,1,18000,18000
T0141206,P06,1,28000,28000
T0141207,P01,1,22000,22000
T0141208,P01,1,22000,22000
T0141208,P10,1,20000,20000
T0141209,P04,1,25000,25000
T0141209,P03,1,25000,25000
T0141210,P05,2,15000,30000
T0141211,P10,1,20000,20000
T0141211,P01,2,22000,44000
T0141212,P08,1,18000,18000
T0141212,P03,1,25000,25000
T0141213,P02,1,18000,18000
T0141213,P04,1,25000,25000
T0141213,P06,1,28000,28000
T0141214,P06,1,28000,28000
T0141215,P04,1,25000,25000
T0141216,P07,1,24000,24000
T0141216,P05,2,15000,30000
T0141216,P11,1,35000,35000
T0141217,P14,1,65000,65000
T0141218,P02,2,18000,36000
T0141219,P05,1,15000,15000
T0141219,P04,1,25000,25000
T0141220,P06,1,28000,28000
T0141221,P09,2,15000,30000
T0141221,P05,1,15000,15000
T0141222,P06,1,28000,28000
T0141222,P08,1,18000,18000
T0141222,P02,2,18000,36000
T0141223,P03,1,25000,25000
T0141223,P02,1,18000,18000
T0141223,P07,1,24000,24000
T0141224,P03,1,25000,25000
T0141225,P12,3,14000,42000
T0141225,P05,1,15000,15000
T0141225,P01,1,22000,22000
T0141225,P13,1,12000,12000
T0141226,P06,1,28000,28000
T0141226,P02,1,18000,18000
T0141226,P03,1,25000,25000
T0141227,P01,1,22000,22000
T0141227,P06,1,28000,28000
T0141227,P15,1,95000,95000
T0141228,P08,1,18000,18000
T0141229,P03,1,25000,25000
T0141229,P06,2,28000,56000
T0141230,P04,1,25000,25000
T0141231,P05,1,15000,15000
T0141231,P08,1,18000,18000
T0141231,P01,1,22000,22000
T0141231,P02,1,18000,18000
T0141232,P02,2,18000,36000
T0141233,P15,2,95000,190000
T0141233,P06,2,28000,56000
T0141234,P07,1,24000,24000
T0141234,P01,1,22000,22000
T0141234,P06,1,28000,28000
T0141235,P11,1,35000,35000
T0141236,P03,2,25000,50000
T0141236,P05,1,15000,15000
T0141237,P05,1,15000,15000
T0141237,P15,1,95000,95000
T0141237,P08,2,18000,36000
T0141238,P08,1,18000,18000
T0141238,P09,1,15000,15000
T0141239,P02,1,18000,18000
T0141240,P05,1,15000,15000
T0141240,P04,1,25000,25000
T0141241,P07,1,24000,24000
T0141241,P08,1,18000,18000
T0141242,P02,1,18000,18000
T0141243,P02,1,18000,18000
T0141244,P05,1,15000,15000
T0141244,P04,2,25000,50000
T0141245,P11,1,35000,35000
T0141246,P12,1,14000,14000
T0141247,P05,1,15000,15000
T0141248,P08,2,18000,36000
T0141249,P06,1,28000,28000
T0141250,P04,2,25000,50000
T0141250,P07,1,24000,24000
T0141251,P04,1,25000,25000
T0141252,P14,1,65000,65000
T0141253,P04,1,25000,25000
T0141253,P06,1,28000,28000
T0141253,P07,1,24000,24000
T0141254,P03,1,25000,25000
T0141254,P09,1,15000,15000
T0141254,P07,2,24000,48000
T0141254,P06,1,28000,28000
T0141255,P12,2,14000,28000
T0141256,P04,1,25000,25000
T0141257,P13,1,12000,12000
T0141258,P07,3,24000,72000
T0141258,P06,1,28000,28000
T0141258,P11,1,35000,35000
T0141259,P14,3,65000,195000
T0141259,P06,1,28000,28000
T0141260,P07,1,24000,24000
T0141261,P10,1,20000,20000
T0141262,P09,1,15000,15000
T0141263,P14,1,65000,65000
T0141263,P01,1,22000,22000
T0141263,P03,1,25000,25000
T0141264,P06,2,28000,56000
T0141265,P07,2,24000,48000
T0141266,P02,1,18000,18000
T0141266,P05,1,15000,15000
T0141266,P04,1,25000,25000
T0141267,P04,1,25000,25000
T0141267,P02,1,18000,18000
T0141268,P01,1,22000,22000
T0141269,P10,2,20000,40000
T0141269,P03,2,25000,50000
T0141269,P07,1,24000,24000
T0141270,P04,1,25000,25000
T0141270,P02,1,18000,18000
T0141270,P05,1,15000,15000
T0141270,P08,1,18000,18000
T0141271,P03,1,25000,25000
T0141272,P02,1,18000,18000
T0141273,P03,1,25000,25000
T0141273,P15,1,95000,95000
T0141273,P02,3,18000,54000
T0141274,P02,1,18000,18000
T0141275,P06,2,28000,56000
T0141275,P05,1,15000,15000
T0141275,P07,1,24000,24000
T0141276,P01,1,22000,22000
T0141276,P02,1,18000,18000
T0141277,P09,1,15000,15000
T0141277,P06,3,28000,84000
T0141278,P02,2,18000,36000
T0141278,P04,1,25000,25000
T0141279,P08,1,18000,18000
T0141279,P02,1,18000,18000
T0141279,P06,1,28000,28000
T0141280,P08,1,18000,18000
T0141281,P02,2,18000,36000
T0141282,P05,1,15000,15000
T0141282,P04,1,25000,25000
T0141282,P01,1,22000,22000
T0141282,P02,1,18000,18000
T0141283,P08,1,18000,18000
T0141283,P04,3,25000,75000
T0141283,P06,1,28000,28000
T0141283,P01,1,22000,22000
T0141284,P02,1,18000,18000
T0141284,P04,1,25000,25000
T0141285,P10,1,20000,20000
T0141285,P08,1,18000,18000
T0141286,P08,1,18000,18000
T0141287,P12,1,14000,14000
T0141288,P13,1,12000,12000
T0141288,P06,1,28000,28000
T0141289,P01,1,22000,22000
T0141289,P11,2,35000,70000
T0141290,P05,2,15000,30000
T0141291,P02,3,18000,54000
T0141291,P01,2,22000,44000
T0141291,P13,1,12000,12000
T0141292,P01,1,22000,22000
T0141293,P07,3,24000,72000
T0141294,P04,2,25000,50000
T0141294,P06,1,28000,28000
T0141295,P04,1,25000,25000
T0141296,P10,1,20000,20000
T0141297,P07,1,24000,24000
T0141298,P04,1,25000,25000
T0141298,P15,1,95000,95000
T0141299,P04,1,25000,25000
T0141300,P11,1,35000,35000
T0141301,P03,1,25000,25000
T0141301,P12,1,14000,14000
T0141301,P05,1,15000,15000
T0141302,P09,2,15000,30000
T0141303,P14,1,65000,65000
T0141303,P07,2,24000,48000
T0141303,P11,1,35000,35000
T0141303,P06,1,28000,28000
T0141304,P06,1,28000,28000
T0141305,P02,1,18000,18000
T0141306,P08,1,18000,18000
T0141307,P10,1,20000,20000
T0141307,P04,1,25000,25000
T0141307,P06,2,28000,56000
T0141308,P01,1,22000,22000
T0141309,P02,2,18000,36000
T0141310,P07,1,24000,24000
T0141310,P10,1,20000,20000
T0141311,P08,1,18000,18000
T0141311,P07,1,24000,24000
T0141312,P06,1,28000,28000
T0141313,P11,1,35000,35000
T0141314,P01,2,22000,44000
T0141314,P03,1,25000,25000
T0141315,P03,3,25000,75000
T0141315,P06,1,28000,28000
T0141316,P07,1,24000,24000
T0141317,P03,1,25000,25000
T0141317,P08,1,18000,18000
T0141317,P06,1,28000,28000
T0141318,P09,1,15000,15000
T0141318,P08,3,18000,54000
T0141318,P07,1,24000,24000
T0141319,P05,1,15000,15000
T0141320,P01,1,22000,22000
T0141320,P14,1,65000,65000
T0141321,P01,1,22000,22000
T0141321,P06,1,28000,28000
T0141321,P15,1,95000,95000
T0141322,P09,1,15000,15000
T0141323,P07,1,24000,24000
T0141323,P04,1,25000,25000
T0141323,P12,1,14000,14000
T0141324,P05,1,15000,15000
T0141325,P11,1,35000,35000
T0141326,P12,1,14000,14000
T0141326,P03,1,25000,25000
T0141327,P08,2,18000,36000
T0141327,P04,1,25000,25000
T0141328,P07,2,24000,48000
T0141329,P07,3,24000,72000
T0141329,P01,1,22000,22000
T0141330,P01,1,22000,22000
T0141330,P06,2,28000,56000
T0141331,P08,1,18000,18000
T0141332,P04,1,25000,25000
T0141333,P02,2,18000,36000
T0141333,P09,1,15000,15000
T0141334,P07,2,24000,48000
T0141335,P11,3,35000,105000
T0141336,P04,1,25000,25000
T0141337,P01,1,22000,22000
T0141338,P08,1,18000,18000
T0141339,P07,1,24000,24000
T0141339,P05,1,15000,15000
T0141339,P10,1,20000,20000
T0141340,P08,1,18000,18000
T0141341,P09,1,15000,15000
T0141341,P04,1,25000,25000
T0141341,P02,1,18000,18000
T0141342,P07,1,24000,24000
T0141342,P06,2,28000,56000
T0141342,P04,1,25000,25000
T0141343,P04,1,25000,25000
T0141344,P08,1,18000,18000
T0141344,P01,1,22000,22000
T0141345,P03,2,25000,50000
T0141345,P13,2,12000,24000
T0141346,P05,2,15000,30000
T0141346,P03,2,25000,50000
T0141347,P06,1,28000,28000
T0141348,P02,1,18000,18000
T0141349,P09,1,15000,15000
T0141349,P07,1,24000,24000
T0141350,P04,2,25000,50000
T0141350,P01,2,22000,44000
T0141351,P02,1,18000,18000
T0141351,P03,3,25000,75000
T0141352,P13,1,12000,12000
T0141353,P05,1,15000,15000
T0141353,P06,1,28000,28000
T0141353,P04,3,25000,75000
T0141354,P14,1,65000,65000
T0141355,P02,1,18000,18000
T0141356,P14,2,65000,130000
T0141356,P12,1,14000,14000
T0141357,P03,1,25000,25000
T0141357,P06,1,28000,28000
T0141357,P01,2,22000,44000
T0141357,P04,2,25000,50000
T0141358,P15,2,95000,190000
T0141359,P06,1,28000,28000
T0141360,P08,1,18000,18000
T0141360,P13,1,12000,12000
T0141361,P13,2,12000,24000
T0141361,P01,1,22000,22000
T0141362,P07,1,24000,24000
T0141362,P04,1,25000,25000
T0141363,P01,1,22000,22000
T0141364,P06,1,28000,28000
T0141365,P04,1,25000,25000
T0141365,P14,1,65000,65000
T0141365,P01,2,22000,44000
T0141366,P01,1,22000,22000
T0141366,P10,2,20000,40000
T0141367,P05,1,15000,15000
T0141368,P06,1,28000,28000
T0141369,P05,1,15000,15000
T0141370,P13,3,12000,36000
T0141371,P03,1,25000,25000
T0141372,P07,1,24000,24000
T0141372,P08,2,18000,36000
T0141373,P15,2,95000,190000
T0141374,P06,1,28000,28000
T0141374,P14,1,65000,65000
T0141374,P11,1,35000,35000
T0141374,P12,1,14000,14000
T0141375,P06,1,28000,28000
T0141375,P12,1,14000,14000
T0141376,P12,1,14000,14000
T0141376,P03,1,25000,25000
T0141376,P02,1,18000,18000
T0141376,P07,1,24000,24000
T0141377,P06,1,28000,28000
T0141377,P01,1,22000,22000
T0141377,P05,1,15000,15000
T0141378,P07,2,24000,48000
T0141379,P08,1,18000,18000
T0141380,P03,1,25000,25000
T0141380,P12,1,14000,14000
T0141381,P05,2,15000,30000
T0141382,P15,1,95000,95000
T0141382,P06,3,28000,84000
T0141382,P02,1,18000,18000
T0141383,P03,1,25000,25000
T0141383,P11,1,35000,35000
T0141384,P08,2,18000,36000
T0141385,P05,1,15000,15000
T0141385,P07,1,24000,24000
T0141386,P05,1,15000,15000
T0141386,P13,2,12000,24000
T0141387,P08,1,18000,18000
T0141388,P15,1,95000,95000
T0141388,P06,1,28000,28000
T0141388,P03,1,25000,25000
T0141389,P14,1,65000,65000
T0141389,P13,1,12000,12000
T0141389,P08,1,18000,18000
T0141390,P08,3,18000,54000
T0141390,P03,1,25000,25000
T0141391,P12,2,14000,28000
T0141391,P04,1,25000,25000
T0141392,P08,1,18000,18000
T0141393,P12,1,14000,14000
T0141394,P06,1,28000,28000
T0141395,P07,1,24000,24000
T0141396,P04,1,25000,25000
T0141397,P03,1,25000,25000
T0141397,P05,1,15000,15000
T0141398,P07,1,24000,24000
T0141398,P12,1,14000,14000
T0141398,P14,1,65000,65000
T0141399,P07,1,24000,24000
T0141399,P02,1,18000,18000
T0141400,P15,1,95000,95000
T0141400,P05,1,15000,15000
T0141401,P02,1,18000,18000
T0141402,P11,1,35000,35000
T0141403,P12,1,14000,14000
T0141404,P07,2,24000,48000
T0141404,P13,1,12000,12000
T0141405,P01,2,22000,44000
T0141405,P04,1,25000,25000
T0141405,P02,1,18000,18000
T0141406,P05,1,15000,15000
T0141407,P03,1,25000,25000
T0141407,P11,1,35000,35000
T0141408,P03,1,25000,25000
T0141409,P02,1,18000,18000
T0141409,P09,1,15000,15000
T0141409,P06,1,28000,28000
T0141410,P06,3,28000,84000
T0141411,P11,1,35000,35000
T0141412,P03,1,25000,25000
T0141412,P07,1,24000,24000
T0141413,P12,2,14000,28000
T0141413,P03,2,25000,50000
T0141414,P03,2,25000,50000
T0141414,P07,1,24000,24000
T0141415,P02,1,18000,18000
T0141415,P04,1,25000,25000
T0141416,P03,1,25000,25000
T0141416,P09,1,15000,15000
T0141416,P04,1,25000,25000
T0141417,P10,2,20000,40000
T0141418,P08,3,18000,54000
