sumur_id,tanggal,oil_bopd,gas_mscfd,water_bwpd,watercut,berproduksi
CDN-046,2024-05-03,218.78,306.57,89.52,0.2856,1
CDN-046,2024-05-04,202.59,268.5,85.81,0.2861,1
CDN-046,2024-05-05,216.51,276.74,84.73,0.2866,1
CDN-046,2024-05-06,195.54,246.96,78.32,0.2872,1
CDN-046,2024-05-07,226.41,266.5,90.45,0.2877,1
CDN-046,2024-05-08,209.39,259.05,86.66,0.2882,1
CDN-046,2024-05-09,197.4,242.36,84.72,0.2888,1
CDN-046,2024-05-10,202.91,270.83,79.53,0.2893,1
CDN-046,2024-05-11,202.24,258.7,88.21,0.2899,1
CDN-046,2024-05-12,196.43,246.37,80.38,0.2904,1
CDN-046,2024-05-13,202.21,254.77,80.51,0.2909,1
CDN-046,2024-05-14,212.34,286.11,74.42,0.2915,1
CDN-046,2024-05-15,195.68,249.08,78.74,0.292,1
CDN-046,2024-05-16,215.4,266.08,97.04,0.2925,1
CDN-046,2024-05-17,207.64,266.52,83.77,0.2931,1
CDN-046,2024-05-18,212.15,279.35,85.1,0.2936,1
CDN-046,2024-05-19,179.76,229.1,77.8,0.2941,1
CDN-046,2024-05-20,193.7,256.84,83.01,0.2947,1
CDN-046,2024-05-21,210.67,267.34,95.27,0.2952,1
CDN-046,2024-05-22,211.16,270.35,87.99,0.2958,1
CDN-046,2024-05-23,202.81,261.92,90.59,0.2963,1
CDN-046,2024-05-24,207.58,264.05,97.15,0.2968,1
CDN-046,2024-05-25,208.46,264.73,81.83,0.2974,1
CDN-046,2024-05-26,201.31,260.07,78.36,0.2979,1
CDN-046,2024-05-27,206.01,259.7,87.72,0.2984,1
CDN-046,2024-05-28,222.16,284.29,88.24,0.299,1
CDN-046,2024-05-29,206.19,256.91,88.44,0.2995,1
CDN-046,2024-05-30,202.26,255.86,84.29,0.3,1
CDN-046,2024-05-31,0.0,0.0,0.0,0.3006,0
CDN-046,2024-06-01,179.51,257.54,79.47,0.3011,1
CDN-046,2024-06-02,215.48,269.38,102.74,0.3016,1
CDN-046,2024-06-03,196.58,255.74,83.21,0.3022,1
CDN-046,2024-06-04,179.03,244.01,75.81,0.3027,1
CDN-046,2024-06-05,213.84,289.77,93.87,0.3033,1
CDN-046,2024-06-06,206.28,276.63,96.91,0.3038,1
CDN-046,2024-06-07,204.24,259.78,87.76,0.3043,1
CDN-046,2024-06-08,224.95,300.06,105.43,0.3049,1
CDN-046,2024-06-09,208.5,275.76,88.95,0.3054,1
CDN-046,2024-06-10,186.67,228.53,85.92,0.3059,1
CDN-046,2024-06-11,195.24,270.13,91.54,0.3065,1
CDN-046,2024-06-12,200.04,258.45,90.76,0.307,1
CDN-046,2024-06-13,206.68,269.96,87.83,0.3075,1
CDN-046,2024-06-14,203.59,250.57,96.87,0.3081,1
CDN-046,2024-06-15,188.03,226.73,80.77,0.3086,1
CDN-046,2024-06-16,173.43,225.17,77.87,0.3092,1
CDN-046,2024-06-17,213.5,288.58,97.28,0.3097,1
CDN-046,2024-06-18,207.69,282.38,83.15,0.3102,1
CDN-046,2024-06-19,198.84,261.63,88.29,0.3108,1
CDN-046,2024-06-20,187.33,256.72,82.95,0.3113,1
CDN-046,2024-06-21,199.0,261.08,89.43,0.3118,1
CDN-046,2024-06-22,197.76,229.38,87.99,0.3124,1
CDN-046,2024-06-23,192.0,234.77,94.69,0.3129,1
CDN-046,2024-06-24,204.98,270.71,91.16,0.3134,1
CDN-046,2024-06-25,193.66,241.22,89.97,0.314,1
CDN-046,2024-06-26,183.95,231.45,82.3,0.3145,1
CDN-046,2024-06-27,199.79,258.75,92.3,0.315,1
CDN-046,2024-06-28,199.94,262.23,90.19,0.3156,1
CDN-046,2024-06-29,193.88,250.49,78.55,0.3161,1
CDN-046,2024-06-30,194.76,237.83,92.88,0.3167,1
CDN-046,2024-07-01,188.39,229.31,84.57,0.3172,1
CDN-046,2024-07-02,195.36,235.44,97.61,0.3177,1
CDN-046,2024-07-03,197.61,230.9,95.89,0.3183,1
CDN-046,2024-07-04,199.45,277.3,97.29,0.3188,1
CDN-046,2024-07-05,190.37,245.84,90.53,0.3193,1
CDN-046,2024-07-06,195.37,260.05,89.19,0.3199,1
CDN-046,2024-07-07,191.25,245.95,93.44,0.3204,1
CDN-046,2024-07-08,200.9,271.71,87.64,0.3209,1
CDN-046,2024-07-09,203.3,263.11,92.2,0.3215,1
CDN-046,2024-07-10,178.18,239.79,83.16,0.322,1
CDN-046,2024-07-11,206.37,271.37,97.45,0.3226,1
CDN-046,2024-07-12,181.48,232.92,95.48,0.3231,1
CDN-046,2024-07-13,184.85,227.41,81.97,0.3236,1
CDN-046,2024-07-14,191.73,244.58,93.65,0.3242,1
CDN-046,2024-07-15,200.52,245.75,100.78,0.3247,1
CDN-046,2024-07-16,177.19,204.71,75.72,0.3252,1
CDN-046,2024-07-17,175.67,214.64,81.37,0.3258,1
CDN-046,2024-07-18,191.35,244.92,93.15,0.3263,1
CDN-046,2024-07-19,181.76,242.23,106.97,0.3268,1
CDN-046,2024-07-20,174.58,243.35,91.34,0.3274,1
CDN-046,2024-07-21,184.65,245.95,99.41,0.3279,1
CDN-046,2024-07-22,178.2,214.77,89.0,0.3284,1
CDN-046,2024-07-23,192.85,236.82,89.76,0.329,1
CDN-046,2024-07-24,174.91,227.02,80.4,0.3295,1
CDN-046,2024-07-25,174.81,212.39,94.03,0.3301,1
CDN-046,2024-07-26,197.19,247.47,100.18,0.3306,1
CDN-046,2024-07-27,182.2,237.86,94.15,0.3311,1
CDN-046,2024-07-28,196.7,235.68,99.61,0.3317,1
CDN-046,2024-07-29,165.77,209.69,80.44,0.3322,1
CDN-046,2024-07-30,153.78,200.89,72.76,0.3327,1
CDN-046,2024-07-31,191.45,251.64,91.56,0.3333,1
CDN-046,2024-08-01,199.59,255.42,94.61,0.3338,1
CDN-046,2024-08-02,183.77,256.32,85.61,0.3343,1
CDN-046,2024-08-03,0.0,0.0,0.0,0.3349,0
CDN-046,2024-08-04,186.36,241.63,106.47,0.3354,1
CDN-046,2024-08-05,208.57,278.11,103.8,0.336,1
CDN-046,2024-08-06,198.35,245.2,114.22,0.3365,1
CDN-046,2024-08-07,215.22,289.61,111.01,0.337,1
CDN-046,2024-08-08,186.56,234.72,106.3,0.3376,1
CDN-046,2024-08-09,204.6,274.15,93.77,0.3381,1
CDN-046,2024-08-10,200.63,263.21,94.67,0.3386,1
CDN-046,2024-08-11,172.39,223.61,82.31,0.3392,1
CDN-046,2024-08-12,182.72,227.97,87.75,0.3397,1
CDN-046,2024-08-13,176.41,216.48,95.38,0.3402,1
CDN-046,2024-08-14,175.46,230.35,88.16,0.3408,1
CDN-046,2024-08-15,187.48,238.64,108.64,0.3413,1
CDN-046,2024-08-16,167.22,204.31,82.79,0.3418,1
CDN-046,2024-08-17,196.95,253.45,105.75,0.3424,1
CDN-046,2024-08-18,193.21,255.15,100.45,0.3429,1
CDN-046,2024-08-19,158.55,203.31,84.12,0.3435,1
CDN-046,2024-08-20,189.62,250.04,107.46,0.344,1
CDN-046,2024-08-21,176.76,225.99,90.81,0.3445,1
CDN-046,2024-08-22,185.11,247.45,93.77,0.3451,1
CDN-046,2024-08-23,176.65,224.18,83.17,0.3456,1
CDN-046,2024-08-24,167.47,213.67,97.93,0.3461,1
CDN-046,2024-08-25,175.66,233.67,90.92,0.3467,1
CDN-046,2024-08-26,173.2,232.64,89.83,0.3472,1
CDN-046,2024-08-27,185.57,247.54,96.62,0.3477,1
CDN-046,2024-08-28,182.08,230.68,90.72,0.3483,1
CDN-046,2024-08-29,165.28,220.46,89.34,0.3488,1
CDN-046,2024-08-30,173.25,223.95,99.26,0.3494,1
CDN-046,2024-08-31,174.74,237.87,88.51,0.3499,1
CDN-046,2024-09-01,192.89,246.75,104.86,0.3504,1
CDN-046,2024-09-02,199.64,249.39,110.09,0.351,1
CDN-046,2024-09-03,192.7,251.53,98.25,0.3515,1
CDN-046,2024-09-04,198.14,239.58,110.79,0.352,1
CDN-046,2024-09-05,193.92,260.49,104.79,0.3526,1
CDN-046,2024-09-06,183.06,236.74,100.88,0.3531,1
CDN-046,2024-09-07,181.36,240.89,109.93,0.3536,1
CDN-046,2024-09-08,181.91,221.02,92.91,0.3542,1
CDN-046,2024-09-09,196.78,251.53,102.23,0.3547,1
CDN-046,2024-09-10,182.67,225.38,112.82,0.3552,1
CDN-046,2024-09-11,178.14,218.24,97.13,0.3558,1
CDN-046,2024-09-12,178.17,224.0,102.75,0.3563,1
CDN-046,2024-09-13,182.0,226.44,104.14,0.3569,1
CDN-046,2024-09-14,181.09,220.93,111.77,0.3574,1
CDN-046,2024-09-15,182.88,248.47,101.19,0.3579,1
CDN-046,2024-09-16,180.47,231.48,101.83,0.3585,1
CDN-046,2024-09-17,181.5,233.58,106.67,0.359,1
CDN-046,2024-09-18,186.4,234.06,99.81,0.3595,1
CDN-046,2024-09-19,188.09,222.13,111.44,0.3601,1
CDN-046,2024-09-20,189.18,258.56,117.17,0.3606,1
CDN-046,2024-09-21,188.71,261.06,104.29,0.3611,1
CDN-046,2024-09-22,186.77,264.7,101.59,0.3617,1
CDN-046,2024-09-23,182.43,235.45,89.06,0.3622,1
CDN-046,2024-09-24,183.1,224.54,112.22,0.3628,1
CDN-046,2024-09-25,179.72,226.93,106.85,0.3633,1
CDN-046,2024-09-26,159.93,201.42,91.37,0.3638,1
CDN-046,2024-09-27,191.69,237.83,96.16,0.3644,1
CDN-046,2024-09-28,179.82,230.73,95.35,0.3649,1
CDN-046,2024-09-29,174.93,217.21,98.99,0.3654,1
CDN-046,2024-09-30,190.58,251.29,110.93,0.366,1
CDN-046,2024-10-01,184.51,243.33,104.25,0.3665,1
CDN-046,2024-10-02,183.27,243.42,110.2,0.367,1
CDN-046,2024-10-03,181.82,259.18,114.17,0.3676,1
CDN-046,2024-10-04,163.0,207.52,94.94,0.3681,1
CDN-046,2024-10-05,181.72,244.31,102.14,0.3686,1
CDN-046,2024-10-06,168.55,226.3,95.69,0.3692,1
CDN-046,2024-10-07,175.06,213.75,101.34,0.3697,1
CDN-046,2024-10-08,165.59,219.38,84.56,0.3703,1
CDN-046,2024-10-09,176.9,243.97,106.48,0.3708,1
CDN-046,2024-10-10,184.98,238.93,115.34,0.3713,1
CDN-046,2024-10-11,169.35,198.87,108.92,0.3719,1
CDN-046,2024-10-12,188.97,250.98,115.53,0.3724,1
CDN-046,2024-10-13,187.95,243.9,100.15,0.3729,1
CDN-046,2024-10-14,188.61,235.71,107.62,0.3735,1
CDN-046,2024-10-15,151.59,202.23,85.96,0.374,1
CDN-046,2024-10-16,170.63,241.97,100.94,0.3745,1
CDN-046,2024-10-17,187.97,240.56,113.2,0.3751,1
CDN-046,2024-10-18,164.96,217.64,96.43,0.3756,1
CDN-046,2024-10-19,179.45,234.33,101.81,0.3762,1
CDN-046,2024-10-20,202.63,255.74,129.74,0.3767,1
CDN-046,2024-10-21,180.53,236.53,121.32,0.3772,1
CDN-046,2024-10-22,194.59,241.13,124.42,0.3778,1
CDN-046,2024-10-23,186.14,232.83,119.27,0.3783,1
CDN-046,2024-10-24,153.54,192.57,84.47,0.3788,1
CDN-046,2024-10-25,176.3,228.82,101.57,0.3794,1
CDN-046,2024-10-26,177.2,239.2,111.06,0.3799,1
CDN-046,2024-10-27,176.92,230.18,114.72,0.3804,1
CDN-046,2024-10-28,185.18,243.02,106.24,0.381,1
CDN-046,2024-10-29,177.25,227.84,111.57,0.3815,1
CDN-046,2024-10-30,167.7,211.52,106.72,0.382,1
CDN-046,2024-10-31,181.91,234.19,117.02,0.3826,1
CDN-046,2024-11-01,175.56,233.22,114.75,0.3831,1
CDN-046,2024-11-02,172.13,232.76,117.26,0.3837,1
CDN-046,2024-11-03,183.59,220.3,122.77,0.3842,1
CDN-046,2024-11-04,159.88,214.56,94.62,0.3847,1
CDN-046,2024-11-05,166.82,223.67,109.29,0.3853,1
CDN-046,2024-11-06,167.35,218.38,104.97,0.3858,1
CDN-046,2024-11-07,167.75,210.27,105.99,0.3863,1
CDN-046,2024-11-08,182.06,226.72,120.18,0.3869,1
CDN-046,2024-11-09,177.1,236.27,128.72,0.3874,1
CDN-046,2024-11-10,175.39,227.9,110.75,0.3879,1
CDN-046,2024-11-11,169.96,205.51,101.31,0.3885,1
CDN-046,2024-11-12,165.6,199.71,97.54,0.389,1
CDN-046,2024-11-13,185.59,248.35,107.23,0.3896,1
CDN-046,2024-11-14,179.73,221.76,114.42,0.3901,1
CDN-046,2024-11-15,170.13,223.25,106.27,0.3906,1
CDN-046,2024-11-16,162.94,197.91,108.75,0.3912,1
CDN-046,2024-11-17,154.66,203.42,103.49,0.3917,1
CDN-046,2024-11-18,163.02,201.25,104.89,0.3922,1
CDN-046,2024-11-19,175.04,229.44,106.77,0.3928,1
CDN-046,2024-11-20,170.54,211.66,94.2,0.3933,1
CDN-046,2024-11-21,177.68,237.2,116.3,0.3938,1
CDN-046,2024-11-22,167.43,231.47,103.84,0.3944,1
CDN-046,2024-11-23,175.65,226.25,117.97,0.3949,1
CDN-046,2024-11-24,173.17,223.1,110.89,0.3954,1
CDN-046,2024-11-25,184.87,232.79,119.19,0.396,1
CDN-046,2024-11-26,172.62,249.66,134.75,0.3965,1
CDN-046,2024-11-27,178.09,211.21,109.07,0.3971,1
CDN-046,2024-11-28,163.36,208.28,107.49,0.3976,1
CDN-046,2024-11-29,171.5,225.2,112.53,0.3981,1
CDN-046,2024-11-30,169.93,211.31,113.78,0.3987,1
CDN-046,2024-12-01,176.88,238.55,118.9,0.3992,1
CDN-046,2024-12-02,169.69,224.32,112.76,0.3997,1
CDN-046,2024-12-03,182.75,234.8,121.51,0.4003,1
CDN-046,2024-12-04,151.03,211.98,96.02,0.4008,1
CDN-046,2024-12-05,167.88,205.76,106.9,0.4013,1
CDN-046,2024-12-06,166.82,207.23,118.64,0.4019,1
CDN-046,2024-12-07,188.27,245.51,116.43,0.4024,1
CDN-046,2024-12-08,164.3,212.31,114.23,0.403,1
CDN-046,2024-12-09,166.83,238.02,95.81,0.4035,1
CDN-046,2024-12-10,192.63,249.14,116.12,0.404,1
CDN-046,2024-12-11,172.96,209.45,117.77,0.4046,1
CDN-046,2024-12-12,149.16,205.34,102.32,0.4051,1
CDN-046,2024-12-13,158.79,214.64,113.13,0.4056,1
CDN-046,2024-12-14,175.45,224.69,112.37,0.4062,1
CDN-046,2024-12-15,179.2,232.51,101.67,0.4067,1
CDN-046,2024-12-16,168.97,223.46,126.14,0.4072,1
CDN-046,2024-12-17,171.25,225.86,108.03,0.4078,1
CDN-046,2024-12-18,164.91,199.59,120.16,0.4083,1
CDN-046,2024-12-19,171.66,218.73,117.0,0.4088,1
CDN-046,2024-12-20,164.27,217.81,118.1,0.4094,1
CDN-046,2024-12-21,152.17,186.14,101.11,0.4099,1
CDN-046,2024-12-22,158.57,208.55,106.96,0.4105,1
CDN-046,2024-12-23,167.87,218.75,114.63,0.411,1
CDN-046,2024-12-24,165.96,219.11,111.44,0.4115,1
CDN-046,2024-12-25,179.04,213.4,108.13,0.4121,1
CDN-046,2024-12-26,156.79,192.41,121.36,0.4126,1
CDN-046,2024-12-27,160.65,216.79,114.24,0.4131,1
CDN-046,2024-12-28,178.39,238.29,126.16,0.4137,1
CDN-046,2024-12-29,165.96,208.07,117.82,0.4142,1
CDN-046,2024-12-30,163.13,213.3,105.82,0.4147,1
CDN-046,2024-12-31,176.15,220.96,127.24,0.4153,1
CDN-046,2025-01-01,157.64,210.18,104.69,0.4158,1
CDN-046,2025-01-02,175.54,210.75,115.55,0.4164,1
CDN-046,2025-01-03,172.91,212.57,122.19,0.4169,1
CDN-046,2025-01-04,175.0,232.85,116.87,0.4174,1
CDN-046,2025-01-05,174.98,231.72,132.27,0.418,1
CDN-046,2025-01-06,159.02,204.46,111.25,0.4185,1
CDN-046,2025-01-07,170.86,219.45,127.78,0.419,1
CDN-046,2025-01-08,168.98,218.2,137.78,0.4196,1
CDN-046,2025-01-09,151.39,208.82,123.32,0.4201,1
CDN-046,2025-01-10,159.84,206.76,111.73,0.4206,1
CDN-046,2025-01-11,165.94,215.63,129.97,0.4212,1
CDN-046,2025-01-12,164.28,208.29,122.24,0.4217,1
CDN-046,2025-01-13,163.96,209.35,121.72,0.4222,1
CDN-046,2025-01-14,176.15,215.36,125.06,0.4228,1
CDN-046,2025-01-15,160.24,194.86,122.63,0.4233,1
CDN-046,2025-01-16,179.57,238.12,121.91,0.4239,1
CDN-046,2025-01-17,171.89,221.99,126.0,0.4244,1
CDN-046,2025-01-18,156.83,207.14,108.09,0.4249,1
CDN-046,2025-01-19,164.4,222.69,119.69,0.4255,1
CDN-046,2025-01-20,165.01,213.64,118.31,0.426,1
CDN-046,2025-01-21,180.72,241.69,145.89,0.4265,1
CDN-046,2025-01-22,166.41,207.11,119.65,0.4271,1
CDN-046,2025-01-23,156.31,208.52,111.38,0.4276,1
CDN-046,2025-01-24,167.29,209.08,131.64,0.4281,1
CDN-046,2025-01-25,163.74,196.68,124.17,0.4287,1
CDN-046,2025-01-26,176.34,220.02,118.97,0.4292,1
CDN-046,2025-01-27,191.87,267.13,128.93,0.4298,1
CDN-046,2025-01-28,169.23,212.77,135.81,0.4303,1
CDN-046,2025-01-29,181.34,227.61,160.85,0.4308,1
CDN-046,2025-01-30,160.19,215.92,133.33,0.4314,1
CDN-046,2025-01-31,176.78,228.51,143.43,0.4319,1
CDN-046,2025-02-01,165.34,205.62,120.73,0.4324,1
CDN-046,2025-02-02,173.53,237.4,130.64,0.433,1
CDN-046,2025-02-03,165.58,213.1,125.33,0.4335,1
CDN-046,2025-02-04,168.68,230.55,122.19,0.434,1
CDN-046,2025-02-05,166.92,217.85,121.08,0.4346,1
CDN-046,2025-02-06,160.87,187.13,115.02,0.4351,1
CDN-046,2025-02-07,148.6,200.58,120.65,0.4356,1
CDN-046,2025-02-08,175.36,223.44,136.44,0.4362,1
CDN-046,2025-02-09,164.67,203.5,143.55,0.4367,1
CDN-046,2025-02-10,175.53,221.09,152.76,0.4373,1
CDN-046,2025-02-11,169.24,209.84,124.62,0.4378,1
CDN-046,2025-02-12,167.61,227.05,131.03,0.4383,1
CDN-046,2025-02-13,172.22,218.23,126.93,0.4389,1
CDN-046,2025-02-14,166.93,211.76,127.36,0.4394,1
CDN-046,2025-02-15,162.61,202.56,129.47,0.4399,1
CDN-046,2025-02-16,162.28,203.44,128.64,0.4405,1
CDN-046,2025-02-17,161.95,214.88,137.21,0.441,1
CDN-046,2025-02-18,167.64,221.55,136.88,0.4415,1
CDN-046,2025-02-19,176.51,235.67,144.54,0.4421,1
CDN-046,2025-02-20,167.13,215.18,110.83,0.4426,1
CDN-046,2025-02-21,166.83,226.7,141.97,0.4432,1
CDN-046,2025-02-22,161.26,203.6,136.74,0.4437,1
CDN-046,2025-02-23,167.63,222.08,142.65,0.4442,1
CDN-046,2025-02-24,150.72,200.82,117.53,0.4448,1
CDN-046,2025-02-25,150.31,198.94,124.98,0.4453,1
CDN-046,2025-02-26,164.01,218.7,137.68,0.4458,1
CDN-046,2025-02-27,167.84,225.54,129.99,0.4464,1
CDN-046,2025-02-28,150.73,191.05,114.06,0.4469,1
CDN-046,2025-03-01,157.52,194.72,127.6,0.4474,1
CDN-046,2025-03-02,168.84,226.09,144.37,0.448,1
CDN-046,2025-03-03,161.05,207.55,125.46,0.4485,1
CDN-046,2025-03-04,167.71,202.87,124.78,0.449,1
CDN-046,2025-03-05,171.25,226.74,142.5,0.4496,1
CDN-046,2025-03-06,166.31,211.49,139.26,0.4501,1
CDN-046,2025-03-07,176.94,247.3,125.07,0.4507,1
CDN-046,2025-03-08,149.75,193.66,119.04,0.4512,1
CDN-046,2025-03-09,159.79,210.53,135.91,0.4517,1
CDN-046,2025-03-10,160.36,210.86,125.79,0.4523,1
CDN-046,2025-03-11,150.92,187.39,126.16,0.4528,1
CDN-046,2025-03-12,171.62,227.99,133.26,0.4533,1
CDN-046,2025-03-13,162.95,216.73,138.81,0.4539,1
CDN-046,2025-03-14,148.63,200.07,140.67,0.4544,1
CDN-046,2025-03-15,156.8,194.24,133.04,0.4549,1
CDN-046,2025-03-16,153.36,199.46,120.91,0.4555,1
CDN-046,2025-03-17,164.14,220.71,136.8,0.456,1
CDN-046,2025-03-18,165.71,209.82,134.42,0.4566,1
CDN-046,2025-03-19,139.92,183.79,115.43,0.4571,1
CDN-046,2025-03-20,170.3,213.06,138.15,0.4576,1
CDN-046,2025-03-21,151.82,190.01,127.76,0.4582,1
CDN-046,2025-03-22,166.73,205.13,144.39,0.4587,1
CDN-046,2025-03-23,160.72,206.44,139.2,0.4592,1
CDN-046,2025-03-24,157.93,195.66,139.27,0.4598,1
CDN-046,2025-03-25,150.0,192.25,125.86,0.4603,1
CDN-046,2025-03-26,153.82,206.48,133.16,0.4608,1
CDN-046,2025-03-27,153.81,195.58,125.42,0.4614,1
CDN-046,2025-03-28,153.5,196.61,145.87,0.4619,1
CDN-046,2025-03-29,170.55,215.2,138.95,0.4624,1
CDN-046,2025-03-30,154.82,203.84,146.49,0.463,1
CDN-046,2025-03-31,169.99,245.72,147.47,0.4635,1
CDN-046,2025-04-01,157.1,203.23,142.51,0.4641,1
CDN-046,2025-04-02,153.15,189.42,123.88,0.4646,1
CDN-046,2025-04-03,151.31,212.42,115.15,0.4651,1
CDN-046,2025-04-04,145.65,181.11,125.46,0.4657,1
CDN-046,2025-04-05,171.4,216.38,154.54,0.4662,1
CDN-046,2025-04-06,166.03,214.0,148.72,0.4667,1
CDN-046,2025-04-07,167.51,200.95,159.14,0.4673,1
CDN-046,2025-04-08,157.24,196.56,129.13,0.4678,1
CDN-046,2025-04-09,142.53,182.46,135.81,0.4683,1
CDN-046,2025-04-10,162.7,203.56,143.95,0.4689,1
CDN-046,2025-04-11,160.5,209.41,149.78,0.4694,1
CDN-046,2025-04-12,167.29,197.39,128.11,0.47,1
CDN-046,2025-04-13,166.37,197.24,152.39,0.4705,1
CDN-046,2025-04-14,171.33,215.15,161.59,0.471,1
CDN-046,2025-04-15,155.16,187.3,134.99,0.4716,1
CDN-046,2025-04-16,161.24,221.34,148.27,0.4721,1
CDN-046,2025-04-17,150.35,187.21,126.07,0.4726,1
CDN-046,2025-04-18,152.73,201.2,138.81,0.4732,1
CDN-046,2025-04-19,169.31,221.56,158.11,0.4737,1
CDN-046,2025-04-20,164.34,212.07,132.3,0.4742,1
CDN-046,2025-04-21,161.19,199.62,133.64,0.4748,1
CDN-046,2025-04-22,168.07,224.06,150.58,0.4753,1
CDN-046,2025-04-23,160.68,220.92,161.82,0.4758,1
CDN-046,2025-04-24,152.3,193.31,143.1,0.4764,1
CDN-046,2025-04-25,166.15,216.16,148.07,0.4769,1
CDN-046,2025-04-26,161.89,201.52,150.3,0.4775,1
CDN-046,2025-04-27,166.85,214.54,163.78,0.478,1
CDN-046,2025-04-28,171.46,216.83,168.37,0.4785,1
CDN-046,2025-04-29,147.08,196.49,139.98,0.4791,1
CDN-046,2025-04-30,160.53,202.68,151.73,0.4796,1
CDN-046,2025-05-01,148.91,192.73,141.15,0.4801,1
CDN-046,2025-05-02,154.77,208.63,149.82,0.4807,1
CDN-046,2025-05-03,161.86,219.92,141.32,0.4812,1
CDN-046,2025-05-04,147.67,178.7,144.57,0.4817,1
CDN-046,2025-05-05,162.35,208.6,149.67,0.4823,1
CDN-046,2025-05-06,153.03,199.7,150.22,0.4828,1
CDN-046,2025-05-07,147.92,188.81,132.12,0.4834,1
CDN-046,2025-05-08,168.18,238.01,142.29,0.4839,1
CDN-046,2025-05-09,161.2,205.79,141.94,0.4844,1
CDN-046,2025-05-10,154.68,193.93,146.68,0.485,1
CDN-046,2025-05-11,155.27,206.3,151.65,0.4855,1
CDN-046,2025-05-12,160.41,215.28,151.29,0.486,1
CDN-046,2025-05-13,148.18,173.77,117.11,0.4866,1
CDN-046,2025-05-14,156.08,210.67,147.13,0.4871,1
CDN-046,2025-05-15,161.25,213.82,148.77,0.4876,1
CDN-046,2025-05-16,167.41,203.09,166.8,0.4882,1
CDN-046,2025-05-17,157.34,206.87,139.19,0.4887,1
CDN-046,2025-05-18,149.42,189.07,126.6,0.4892,1
CDN-046,2025-05-19,154.13,207.73,136.21,0.4898,1
CDN-046,2025-05-20,171.36,222.59,155.74,0.4903,1
CDN-046,2025-05-21,155.69,202.22,151.99,0.4909,1
CDN-046,2025-05-22,178.98,245.5,179.59,0.4914,1
CDN-046,2025-05-23,155.91,211.79,156.26,0.4919,1
CDN-046,2025-05-24,173.87,231.09,185.29,0.4925,1
CDN-046,2025-05-25,170.02,205.36,174.3,0.493,1
CDN-046,2025-05-26,154.39,197.84,153.08,0.4935,1
CDN-046,2025-05-27,162.71,209.99,160.97,0.4941,1
CDN-046,2025-05-28,160.63,211.01,160.59,0.4946,1
CDN-046,2025-05-29,146.21,197.22,150.46,0.4951,1
CDN-046,2025-05-30,156.68,198.3,154.75,0.4957,1
CDN-046,2025-05-31,150.93,192.79,143.99,0.4962,1
CDN-046,2025-06-01,138.13,180.94,138.79,0.4968,1
CDN-046,2025-06-02,155.07,205.48,166.45,0.4973,1
CDN-046,2025-06-03,157.44,196.76,163.02,0.4978,1
CDN-046,2025-06-04,148.26,189.43,143.78,0.4984,1
CDN-046,2025-06-05,149.1,188.73,148.08,0.4989,1
CDN-046,2025-06-06,159.17,205.41,147.99,0.4994,1
CDN-046,2025-06-07,175.12,216.05,190.65,0.5,1
CDN-046,2025-06-08,157.07,203.51,161.07,0.5005,1
CDN-046,2025-06-09,162.41,219.92,174.26,0.501,1
CDN-046,2025-06-10,149.49,200.18,128.58,0.5016,1
CDN-046,2025-06-11,143.82,178.5,150.51,0.5021,1
CDN-046,2025-06-12,149.02,192.82,150.19,0.5026,1
CDN-046,2025-06-13,151.33,189.84,148.14,0.5032,1
CDN-046,2025-06-14,144.04,190.07,139.85,0.5037,1
CDN-046,2025-06-15,168.98,226.26,160.83,0.5043,1
CDN-046,2025-06-16,147.44,194.15,144.47,0.5048,1
CDN-046,2025-06-17,164.7,212.73,157.41,0.5053,1
CDN-046,2025-06-18,157.91,226.53,174.49,0.5059,1
CDN-046,2025-06-19,153.59,199.87,149.99,0.5064,1
CDN-046,2025-06-20,156.23,199.97,152.56,0.5069,1
CDN-046,2025-06-21,152.44,189.84,167.06,0.5075,1
CDN-046,2025-06-22,142.23,178.18,143.84,0.508,1
CDN-046,2025-06-23,145.95,198.6,156.96,0.5085,1
CDN-046,2025-06-24,155.42,200.07,132.31,0.5091,1
CDN-046,2025-06-25,149.37,188.01,149.67,0.5096,1
CDN-046,2025-06-26,154.77,198.92,146.13,0.5102,1
CDN-046,2025-06-27,150.61,195.84,156.35,0.5107,1
CDN-046,2025-06-28,158.81,191.8,160.28,0.5112,1
CDN-046,2025-06-29,149.52,188.18,158.11,0.5118,1
CDN-046,2025-06-30,150.64,190.14,163.51,0.5123,1
CDN-046,2025-07-01,153.44,203.72,169.91,0.5128,1
CDN-046,2025-07-02,140.99,181.96,145.25,0.5134,1
CDN-046,2025-07-03,156.45,199.42,185.71,0.5139,1
CDN-046,2025-07-04,153.87,195.02,172.49,0.5144,1
CDN-046,2025-07-05,169.45,218.11,177.78,0.515,1
CDN-046,2025-07-06,150.23,202.54,164.86,0.5155,1
CDN-046,2025-07-07,143.52,187.87,164.4,0.516,1
CDN-046,2025-07-08,153.14,193.01,170.94,0.5166,1
CDN-046,2025-07-09,151.01,183.34,162.14,0.5171,1
CDN-046,2025-07-10,153.7,197.24,180.94,0.5177,1
CDN-046,2025-07-11,160.24,206.72,170.42,0.5182,1
CDN-046,2025-07-12,159.54,192.58,174.38,0.5187,1
CDN-046,2025-07-13,163.45,197.58,178.2,0.5193,1
